ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
35,8615833.333333334,5037500.0,4874500.0,295450.0,427333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.071004774,0.11134853,-0.18228983,6.347399999998005e-05,0.99999826,0.97928217,0.0012689197600025375
36,12277500.0,3224166.6666666665,2804500.0,272950.0,416400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13534186,0.072570842,-0.17688576,0.031026942000000002,0.99999388,0.97396041,0.013780853439511015
37,7619166.666666667,5854500.0,5243500.0,306550.0,415600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.05511631,-0.089694311,0.034578067,6.599999999995498e-08,0.99999998,0.9989512,0.20111212537589207
38,10240833.333333334,3972833.3333333335,3380500.0,337150.0,391066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.075060219,0.099856491,-0.1751584,-0.00024168999999998886,0.99999996,0.96150274,0.0013633457663607589
39,7814166.666666667,5530833.333333333,5036500.0,252250.0,450266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.089047794,-0.048340252,-0.023101994,0.017605548,0,0.93576659,7.239496704030978e-05
40,9200833.333333334,3762500.0,3137500.0,320950.0,398800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.067974024,0.067470546,-0.13544647,-1.9000000000268802e-06,0.9999995,0.93614113,0.0026973454872390593
41,13555833.333333332,6383833.333333333,4937500.0,327250.0,421466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.1139253,0.0065058496,-0.12044072,-9.570400000005752e-06,0.99999651,0.94971361,0.003480255979832091
42,10804166.666666666,4840166.666666667,3650500.0,280150.0,425733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11293279,0.0016764926,-0.11410059,0.0005086925999999992,0.99999961,0.95982636,0.0016502832012661253
43,12190833.333333332,5922500.0,4793500.0,252850.0,457200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
44,13165833.333333334,5557833.333333334,4307500.0,310450.0,450000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11998103,0.04427088,-0.1647315,-0.00047959000000000196,0.99999965,0.94616198,0.0044179419991289895
45,10349166.666666668,4562833.333333333,3452500.0,256750.0,410800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12371782,-0.037494514,-0.05197166,0.034251646,0.99959745,0.93625518,0.013730878998696957
46,9482500.0,3305500.0,3002500.0,280750.0,422533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.094361961,0.077690398,-0.1711909,0.0008614589999999811,0.99999949,0.96112805,0.003341277086411099
47,8074166.666666667,4915500.0,4514500.0,275650.0,411066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.074606713,0.066134716,-0.14077217,-3.0741000000000795e-05,0.99999278,0.93928396,0.0022832636772458412
48,13729166.666666668,5765166.666666667,4505500.0,302050.0,402533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.1309723,0.079477121,-0.21045277,-3.3489999999858355e-06,0.99999968,0.93371809,0.0031960858958753153
49,8745833.333333334,4625833.333333334,3389500.0,314650.0,430266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064535736,-0.091703723,0.027167625,-3.620000000037482e-07,0.99999998,0.99890956,0.2521398616337699
50,12602500.0,4790833.333333334,3470500.0,334750.0,414000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10088125,0.017774512,-0.11866723,-1.1468000000000589e-05,0.99999764,0.95897785,0.000563078267946977
51,13360833.333333334,5012833.333333333,4406500.0,314950.0,421200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11918615,0.12476032,-0.24394562,8.499999999966867e-07,0.99999945,0.97369754,0.0028392033870771106
52,13122500.0,4087166.6666666665,2939500.0,250750.0,410266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
53,10825833.333333334,4677833.333333334,3749500.0,278350.0,388666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11445318,0.054547501,-0.16893286,6.782099999999569e-05,0.99999949,0.96033411,0.002658902080716581
54,8680833.333333334,4368500.0,4037500.0,277450.0,386533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.083953402,0.10613077,-0.19008244,1.7320000000042857e-06,0.99999937,0.97445291,0.0026997250554144925
55,13230833.333333334,4510166.666666667,3992500.0,324550.0,404400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11232686,0.11313283,-0.22552133,-6.16400000000017e-05,0.99999701,0.9698167,0.0016842486855546915
56,8095833.333333333,4989500.0,4154500.0,265150.0,395066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.083290173,-0.066001796,-0.017780769,-0.0004923920000000047,0.99999997,0.94962064,0.0012688898322384741
57,13794166.666666668,5481166.666666667,4487500.0,272650.0,438533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
58,9764166.666666668,5623833.333333333,4667500.0,263350.0,399066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11113218,-0.25939796,0.22276691,0.07450113000000003,0.99996853,0.99911338,0.0056601429521464415
59,12537500.0,5818500.0,4325500.0,262750.0,439333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
60,11150833.333333334,5631500.0,4586500.0,255250.0,394533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1346975,0.15698088,0.30218693,0.59386531,0.99879389,0.89829456,0.024357297074047803
61,8789166.666666666,4156166.666666667,3218500.0,259450.0,397733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.099745508,-0.0078226356,-0.092211997,-0.0002891246000000097,0.99999956,0.95499043,0.0031659510001534677
62,12775833.333333334,5499166.666666667,4757500.0,322750.0,388133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10884802,0.14011369,-0.24896171,0.0,0.99999986,0.96736085,0.0015997102372341137
63,9699166.666666668,5319166.666666667,4955500.0,336250.0,405733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069044322,0.12658571,-0.19563003,1.9999999989472883e-09,0.99999966,0.96943073,0.0006079724166324811
64,13664166.666666668,3669833.3333333335,3119500.0,273250.0,412133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.149767,0.094992177,-0.19079977,0.05395940699999999,0.99977388,0.96430612,0.02774974772956614
65,13469166.666666668,5016500.0,4433500.0,277150.0,415066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1451605,0.12877591,-0.23331802,0.04061839000000003,0.99998939,0.97713659,0.02300779396374084
66,12732500.0,4265500.0,4046500.0,326050.0,441733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10660753,0.11177355,-0.20860334,0.009777740000000007,0.99999845,0.96341542,0.0036530877254160607
67,8399166.666666666,3605500.0,2966500.0,286150.0,381733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.073029244,0.038212158,-0.11124691,-5.5080000000151674e-06,0.99999984,0.94222933,0.0033728540839647377
68,9742500.0,3793833.3333333335,3551500.0,294850.0,398533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.088736111,0.10496644,-0.19400264,-0.0003000890000000034,0.99999993,0.97842834,0.0041922920551103115
69,9157500.0,4292833.333333333,3308500.0,258850.0,384133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1057414,-0.035078544,-0.047425974,0.023236881999999993,0.99992435,0.93361287,0.01076889165357585
70,10674166.666666668,5975833.333333333,5495500.0,251350.0,423333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13169467,0.077623582,-0.16660581,0.04271244200000002,0.99989252,0.95660946,0.00437309836960247
71,11844166.666666668,4054833.3333333335,3938500.0,276250.0,445200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12814381,0.10044279,-0.22094282,0.007643779999999989,0.99997694,0.96682475,0.005432096918660325
72,9634166.666666668,6467833.333333334,5189500.0,318850.0,443600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.074493065,-0.13561777,0.061123254,-1.450999999999536e-06,0.99999998,0.99907796,0.20305606689431982
73,12949166.666666668,5169500.0,3956500.0,332050.0,391333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10557278,0.047890079,-0.15346377,-9.109999999923346e-07,0.99999974,0.94846411,0.0008172064678329314
74,7965833.333333333,5859833.333333333,4721500.0,261250.0,431066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.084200785,-0.15796715,0.073766264,-1.0100000000234921e-07,0.99999998,0.99911069,0.29402513679762665
75,9590833.333333334,5128166.666666667,3812500.0,250150.0,435866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
76,8182500.0,5232500.0,4523500.0,291850.0,444933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.066325962,-0.049297606,-0.017028192,1.6400000000041381e-07,0.99992573,0.95266589,0.003475353024791055
77,9330833.333333334,4827166.666666667,3623500.0,256450.0,426000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11006925,-0.12138339,0.041018557,0.029704416999999997,0.99999938,0.99727363,0.009165989645341445
78,13512500.0,4965166.666666667,3677500.0,314050.0,430800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12122906,0.051239763,-0.17246999,-1.1669999999963654e-06,0.99999961,0.95327113,0.0019030100969118328
79,8550833.333333334,3752500.0,3281500.0,257050.0,425466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.097726272,0.066385922,-0.16336449,0.0007477039999999879,0.99999908,0.97436644,0.006952266769702896
80,13772500.0,4285166.666666667,3515500.0,316150.0,411866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12247427,0.088521636,-0.21050629,0.0004896159999999983,0.99993666,0.97222073,0.0014644324986452205
81,11974166.666666668,5393500.0,4208500.0,284350.0,408400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1240952,0.033253461,-0.15563242,0.0017162410000000072,0.9999995,0.94755424,0.004985102716091238
82,11735833.333333332,4638500.0,3173500.0,254050.0,428933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1424256,-0.095723483,0.007837481,0.054539598000000016,0.99999998,0.99740357,0.03706170813290165
83,13750833.333333332,5312500.0,4001500.0,303250.0,401200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.130401,0.053884824,-0.18425139,3.4433999999999854e-05,0.99995878,0.93532264,0.007077123611276544
84,11497500.0,5070500.0,4865500.0,276850.0,424666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12369466,0.13247644,-0.25615889,1.2210000000012489e-05,0.99999748,0.98427355,0.0027280080022093604
85,10284166.666666666,4563833.333333333,4055500.0,299350.0,409200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.09351558,0.10997067,-0.20348625,0.0,0.99999895,0.9682368,0.0027864041923472602
86,8984166.666666666,6554166.666666667,5252500.0,330550.0,386266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062535871,-0.17752537,0.11498942,-7.899999998617346e-08,0.99999973,0.99913687,0.06858099422606351
87,11822500.0,6310833.333333333,5270500.0,316750.0,391866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10218216,0.027316938,-0.12949915,-5.200000002814065e-08,0.99999969,0.94490005,0.001951731236348389
88,8897500.0,4242833.333333333,4028500.0,262450.0,403866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.099083496,0.11551469,-0.21420987,0.00038831599999999966,0.99999913,0.98294083,0.0036868424359121476
89,11519166.666666668,5518500.0,4739500.0,255550.0,444400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13827509,-0.22925591,0.18743874,0.09645791999999997,0.99999998,0.99913564,0.11125109151003942
90,9525833.333333334,5301500.0,3920500.0,251950.0,448666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11618802,-0.13106097,0.039253219,0.024380269000000003,0.99999998,0.99882513,0.45822369061625856
91,12125833.333333332,4766166.666666667,3884500.0,325150.0,395333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10092508,0.10019797,-0.20125682,-0.00013377000000000527,0.99999893,0.94114434,0.0019473418951150463
92,11692500.0,4452166.666666667,3542500.0,269950.0,438800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13076957,0.064475861,-0.16429867,0.03094676099999999,0.99998864,0.93846707,0.026394351290214706
93,10652500.0,4701833.333333334,3479500.0,285550.0,446533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10737013,-0.026552103,-0.069963431,0.01085459599999998,0.9999827,0.93928367,0.004357356352638949
94,8810833.333333334,4595833.333333333,4073500.0,266350.0,436666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.0945596,0.070287347,-0.16409558,0.0007513670000000028,0.99999602,0.95793976,0.005716702244371491
95,8485833.333333334,4387166.666666667,2903500.0,339850.0,414533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.055771465,-0.11134367,0.055569021,-3.1840000000032953e-06,0.99999993,0.99907004,0.13111861329654115
96,9937500.0,5627833.333333333,5315500.0,254350.0,435333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12003238,0.1026544,-0.17540567,0.04728110999999999,0.99999123,0.97097382,0.012072931117721028
97,12407500.0,6099500.0,4802500.0,287950.0,424933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12653336,0.017707728,-0.14428513,-4.404199999999414e-05,0.99998498,0.94360933,0.0039227491340725965
98,13144166.666666668,3721166.6666666665,3497500.0,335350.0,387333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1057441,0.097135588,-0.21494725,-0.012067562000000004,0.99999774,0.96848243,0.0017037352088350817
99,11865833.333333332,4855833.333333333,4235500.0,338050.0,397466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.092138596,0.12695063,-0.2190892,2.6000000014070324e-08,0.99999979,0.96806131,0.0012096887405903627
100,10977500.0,4369166.666666667,3641500.0,286750.0,433466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11067432,0.07640049,-0.17748108,0.009593729999999995,0.99999485,0.93221281,0.008426624462875069
101,9720833.333333334,4874500.0,3731500.0,258250.0,407866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11425201,-0.095818156,0.017681348,0.036115202,0.99999984,0.9963656,0.010551578804098561
102,10695833.333333334,4207833.333333333,3083500.0,279550.0,452133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11192359,0.0020386563,-0.098298534,0.015663712299999993,0.99998916,0.95682346,0.002689785762955112
103,13425833.333333334,4321833.333333333,3785500.0,264550.0,419066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
104,12559166.666666668,4580166.666666667,3110500.0,335650.0,392933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10002631,-0.0020299469,-0.098043069,-4.670589999999919e-05,0.99999849,0.96232882,0.00988185616531929
105,8572500.0,5346500.0,4469500.0,290650.0,442800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.073087907,-0.07170027,-0.0013876007,3.6299999997199683e-08,0.99999998,0.95545285,0.42064345449265417
106,10067500.0,4984166.666666667,4424500.0,293350.0,455333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.09433121,0.10555112,-0.20069511,-0.0008127800000000129,0.99999828,0.97169372,0.00902781652960084
107,12364166.666666666,5334166.666666667,4550500.0,270550.0,455066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13794979,-0.11267403,0.078166048,0.103441808,0.9999999,0.99854948,0.15309083347954502
108,8312500.0,6872166.666666667,5486500.0,289450.0,405200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069579688,-0.23432834,0.16475537,6.718000000016655e-06,0.99999998,0.99914766,0.1183458391312743
109,12299166.666666668,3519500.0,3146500.0,301450.0,399866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11648402,0.078501357,-0.20023218,-0.005246803000000022,0.99997722,0.97454694,0.0007303255218892626
110,11800833.333333332,6113166.666666667,4685500.0,282850.0,440666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12311709,-0.038140119,-0.08473665,0.00024032100000000167,0.99999964,0.94546625,0.0028396354863319544
111,10305833.333333334,4113166.6666666665,3875500.0,250450.0,395866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
112,11714166.666666668,3608833.3333333335,3254500.0,293950.0,416933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11471218,0.080422789,-0.19677938,-0.0016444110000000123,0.9999992,0.96171205,0.0031881768033948247
113,13057500.0,4502500.0,3443500.0,323050.0,440400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11147663,0.069519769,-0.18100877,-1.2371000000038768e-05,0.99999982,0.96593888,0.0019367982137880506
114,9395833.333333334,4638500.0,4181500.0,322150.0,418800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.070031627,0.098056267,-0.16813294,-4.5045999999993036e-05,0.99999948,0.96450756,0.0021994050716696205
115,13902500.0,5137500.0,3686500.0,275350.0,383333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.15081806,0.023578524,-0.13808059,0.03631599399999999,0.9999225,0.93209485,0.010642047329255297
116,9612500.0,5855833.333333333,4829500.0,331150.0,428133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069615729,-0.071854881,0.0022382454,-9.065999999943036e-07,0.99999998,0.99922279,0.2479196702107696
117,11757500.0,5077833.333333333,3659500.0,305950.0,435600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10769083,-0.021881255,-0.085835435,-2.5860000000002548e-05,0.99999952,0.95415611,0.0060223165899305755
118,13209166.666666668,5652166.666666667,5162500.0,302950.0,422800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12514653,0.14424457,-0.269379,1.2100000000014877e-05,0.99999982,0.97881438,0.0024411341293013597
119,7944166.666666667,5357833.333333334,4163500.0,283150.0,442533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.067302198,-0.14166985,0.074367308,-3.440000000271004e-07,0.99999998,0.99911526,0.24436845749862993
120,12689166.666666668,3711166.6666666665,2885500.0,316450.0,454800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11151825,0.061443595,-0.17295458,7.265000000006294e-06,0.99999948,0.95847355,0.002663812513874446
121,9070833.333333334,5776500.0,4577500.0,334150.0,426266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062532763,-0.11670736,0.054174536,-6.099999998870897e-08,0.99999998,0.99906448,0.15381897968878255
122,8464166.666666666,5856166.666666667,5450500.0,282250.0,436933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.076779429,0.043613971,-0.12046111,-6.77099999999986e-05,0.99995867,0.93612488,0.006752533470401611
