Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.008416,40.0,0.05,0.01477765,0.0791291435725,8.756499999999999,0.1192135191975,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0025971,0.93230739,-2.9351454,-0.00024091,0.99996704,0.99996704,0.0551297191992301,0.1373671698798168
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.012448,40.0,0.05,0.04586545,0.4105439362225,4.5775,0.1473450513975,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0433721,-7.6762868,5.6334626,0.0005478999999999,0.99999997,0.99999997,0.1099602796718751,-1.1084628441889977
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.038368,40.0,0.05,0.04125985,0.2662725049675,3.1845,0.2920475332625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0557026,-3.7319463,1.6762537,9.999999999843467e-06,0.99999997,0.99999997,0.1918359953335142,-0.5356640588468667
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.03952,40.0,0.05,0.0268673499999999,0.0901842903775,6.7665,0.1032203285975,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0440895,2.332974,-4.3771026,-3.909999999951452e-05,0.99984797,0.99984797,0.019649040635238,0.3367653485281242
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.050464,40.0,0.05,0.03722995,0.0431439275575,15.1245,0.3371562886975001,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0596023,-3.8909178,1.8313021,-1.340000000005226e-05,0.99999999,0.99999999,0.1351887027006598,-0.5574245536490356
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.061984,40.0,0.05,0.01995895,0.1128548889325,11.1445,0.0551475767975,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0525721,2.2065009,-4.2592044,-0.0001313999999998,0.99724838,0.99724838,0.0324230746085664,0.3171926348402313
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.055648,40.0,0.05,0.05219815,0.5141596072225001,3.7815,0.1864596215225,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0685177,-8.0692916,6.0005506,-0.0002232999999991,0.99999998,0.99999998,0.0818790660894425,-1.1510483731677523
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.029152,40.0,0.05,0.02053465,0.0709790444575,18.9055,0.1711942968525,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0298205,1.7035138,-3.7333209,1.3400000000274304e-05,0.99977518,0.99977518,0.0244909233650051,0.2476312379361361
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.060832,40.0,0.05,0.00902065,0.0690291710275,13.5325,0.0549298950775,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.04263,-0.53889002,-1.5278086,-0.0240686199999999,0.99765665,0.99765665,0.0851927080333042,-0.0778444835333098
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.042976,40.0,0.05,0.05853085,0.2432454329725,5.7715,0.2406525163175,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.067788,-12.534185,10.466536,0.000138999999999,0.99999998,0.99999998,0.0599971803819079,-1.7885764030760516
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.020512,40.0,0.05,0.04759255,0.2738594308375,19.1045,0.0544863308675,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.049756,-7.8638634,5.8140871,-2.029999999919596e-05,0.99652935,0.99652935,0.1086448165133925,-1.1320124454630736
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.051616,40.0,0.05,0.06025795,0.4370358468625,16.3185,0.5782021463275001,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0700447,-13.041936,10.972161,0.0002697000000004,0.99999998,0.99999998,0.0547522457912987,-1.85900153362512
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.018784,40.0,0.05,0.02974585,0.2187108240025,17.5125,0.2185710185075,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0315728,1.8449443,-3.8766283,-0.0001112,0.99998019,0.99998019,0.0210867533002643,0.2679589556297903
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.058528,40.0,0.05,0.05622805,0.2842299813475,10.7465,0.3019530627074999,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0703314,-10.32649,8.256268,0.0001094000000012,0.99999999,0.99999999,0.0611929693137314,-1.471737198153124
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.03376,40.0,0.05,0.01823185,0.0375202357075,5.174499999999999,0.1487181120425,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0310212,1.839817,-3.8708722,-3.399999999986747e-05,0.99999793,0.99999793,0.0441965027739858,0.2672868407337539
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.013024,40.0,0.05,0.00844495,0.0536562565675,16.915499999999998,0.0643306733675,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,1.9963952,-0.19078209,-1.8015154,0.0040977100000001,0.99754514,0.99754514,0.1450619070749312,-0.0281973627938993
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.014752,40.0,0.05,0.06313645,0.5777521834825001,11.940499999999998,0.3731080080975001,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0590357,-17.740452,15.680479,-0.0009373000000021,1.0,1.0,0.0429640270468097,-2.542249737702708
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.011872,40.0,0.05,0.03262435,0.2561712898525,11.3435,0.0725451358775,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0293283,0.64657459,-2.6759155,-1.2610000000190524e-05,0.99916228,0.99916228,0.0357313181579396,0.0940120944426799
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.057376,40.0,0.05,0.00671785,0.0030871879674999,5.5725,0.0445309481875,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0382248,-0.99528453,-1.0469173,-0.0039770299999999,0.99972774,0.99972774,0.1051767762691117,-0.1440829458173064
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.0625599999999999,40.0,0.05,0.01420195,0.1015844180575,12.9355,0.0443477191675,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0479983,0.6402234,-2.6882436,-2.189999999968606e-05,0.99626758,0.99626758,0.0914399359575367,0.0922400136615742
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.049312,40.0,0.05,0.04931965,0.2739435299425,15.5225,0.2737215915175,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0663009,-7.0299073,4.9642084,0.0006020000000006,0.99999998,0.99999998,0.0919432619321125,-1.003860672034741
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.041248,40.0,0.05,0.05795515,0.0034744112425,7.9605,0.2330753289975,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0672532,-16.640591,15.000561,0.4272231999999984,0.99999997,0.99999997,0.0444118436023299,-2.3751578661682897
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.05392,40.0,0.05,0.02398885,0.0349889371675,10.5475,0.1115709419075,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0507598,1.477218,-3.5280113,-3.350000000068576e-05,0.99975714,0.99975714,0.0251579060732832,0.2125431938135031
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.052192,40.0,0.05,0.05450095,0.4442835692575,1.5925000000000002,0.2485815579975,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0684493,-9.4378789,7.3592027,-0.0102268999999992,0.99999997,0.99999997,0.0756710311920497,-1.3463157521110884
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.05104,40.0,0.05,0.03492715,0.0369861054925,8.955499999999999,0.2221034932075,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0581019,-2.6402978,0.58226467,6.877000000016231e-05,0.99999999,0.99999999,0.2240070677420131,-0.3785327389697527
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.0170559999999999,40.0,0.05,0.03320005,0.2839085675725,15.7215,0.0350243927475,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0337795,0.0017052259,-2.0354811,3.625899999804005e-06,0.99051556,0.99051556,0.0483086397538653,0.000247397588407
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.01072,40.0,0.05,0.02514025,0.0894100421125,13.7315,0.1304866965875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0200022,0.94701761,-2.9670246,-4.789999999754713e-06,0.99963477,0.99963477,0.0293491063505694,0.1383323068646756
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.008992,40.0,0.05,0.0481682499999999,0.0076996947624999,0.9954999999999998,0.4318837547374999,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0431333,-10.34964,8.3065951,8.839999999921133e-05,0.99999998,0.99999998,0.079193645644224,-1.494672170467639
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.046432,40.0,0.05,0.04874395,0.4411790542525,13.1345,0.2486160797775,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0648983,-6.8017585,4.7373371,0.0004768999999997,0.99999998,0.99999998,0.1054460053418007,-0.9719411021133002
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.043552,40.0,0.05,0.05277385,0.3616671101275,3.3835,0.3782908728775,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0659015,-9.0861765,7.0198869,-0.0003881000000003,0.99999999,0.99999999,0.0808527385962875,-1.2977438061721431
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.053344,40.0,0.05,0.02456455,0.0603686098525,7.363499999999999,0.0435811963825,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0509095,2.1034129,-4.1543427,-2.030000000008414e-05,0.98807293,0.98807293,0.019517669799861,0.3026184783986277
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.034912,40.0,0.05,0.01650475,0.1164071765125,1.1945,0.1034707534624999,0.01,-1.0,0.001,0.01,True,False,True,HEM,0.0,,,,,,,,
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.011296,40.0,0.05,0.04010845,0.0665138480574999,13.9305,0.3704356279324999,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0366539,-7.2907379,5.2540813,-2.69999999957804e-06,0.99999997,0.99999997,0.1087648777410013,-1.0562620087847243
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.019936,40.0,0.05,0.02859445,0.1074079028124999,10.9455,0.1047143056224999,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0310493,0.57626293,-2.6073192,-6.970000000272592e-06,0.99950453,0.99950453,0.0370146172686209,0.0837177648583579
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.033184,40.0,0.05,0.05334955,0.1630869068725,9.552499999999998,0.4735439431875,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,2.0622383,-10.687896,8.6255771,-8.060000000043033e-05,1.0,1.0,0.0742333414821158,-1.5292228468212494
11000000.0,3900000.0,3500000.0,303000.0,439300.0,0.01,0.05,0.0085,0.0064,4.0,30.0,0.04816,40.0,0.05,0.02801875,0.0520630403125,7.562499999999999,0.1932859459375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,2.0503513,0.81136616,-2.8617191,-1.6400000002469994e-06,0.99998833,0.99998833,0.0334551891031342,0.1167632082729989
