,Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff,s_out,s_m_inlet,s_s_in,s_diff_out,s_mch,s_mix_in,s_mix_out,s_m_in,s_m_t,s_m_o,ds_diff,ds_mix,ds_mot
0,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00159164325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006923775,0.0462392196768749,34.48675,0.0513423880406249,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077955475,-0.20251199,0.12455609,-4.250000000122212e-07,0.99999998,0.99999998,0.1755417517385492,-1.5135508071141477,1.8833043,1.2562531,1.8598734,1.8833044,1.7752782,1.7897041,1.8914913,1.2562531,1.3197399,1.2659352,-0.008186899999999886,0.10178719999999997,0.009682100000000027
1,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00194400225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004287075,0.033555686263125,74.04275,0.028514300416875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077386825,0.018166471,-0.095552131,1.165000000011296e-06,0.99474902,0.99474902,0.0405904655490591,0.1367717569343279,1.4300712,1.256253,1.8566195,1.4200279,1.3254225,1.3770191,1.3995257,1.256253,1.2796273,1.2657819,0.020502199999999915,0.022506600000000043,0.00952889999999984
2,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00206836425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006138375,0.033635379271875,85.72975000000001,0.046897952296875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077750426,-0.124056,0.046304865,-7.09000000001514e-07,0.99999999,0.99999999,0.2708334065458995,-0.9296251861826637,1.8799816,1.2562531,1.744888,1.8799847,1.5603917,1.5924572,1.8812872,1.2562531,1.2862237,1.2658371,-0.0013024999999999842,0.28883000000000014,0.009584000000000037
3,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00158473425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002660175,0.003016305928125,46.62325000000001,0.009681906425625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077045688,0.014141168,-0.091187097,-2.409999999980484e-07,0.86359871,0.86359871,0.0625722062634688,0.1069374512678671,1.4030263,1.256253,1.8566174,1.4005405,1.3181669,1.3664967,1.4002672,1.256253,1.2821848,1.2657807,0.00027329999999992083,0.03377050000000015,0.009527700000000028
4,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00148800825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004230975,0.0028953619668749,78.53775,0.0178713210768749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077553543,-0.021466661,-0.056086921,-3.899999999334992e-08,0.95785625,0.95785625,0.0631295154986441,-0.1612707997600145,1.8710594,1.2562531,1.8762975,1.871086,1.8498154,1.8503227,1.8768078,1.2562531,1.3076751,1.2659955,-0.005721799999999888,0.026485099999999928,0.009742400000000151
5,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00157091625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003165075,0.014971675145625,19.203750000000003,0.0116617979643749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077197782,0.035540231,-0.11281607,-7.805700000000637e-05,0.96335714,0.96335714,0.0604224144539316,0.2682305922104885,1.5768912,1.256253,1.8567072,1.5768929,1.5448193,1.5525947,1.5729275,1.256253,1.2915643,1.2657962,0.003965400000000008,0.02033280000000004,0.009543199999999974
6,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00150182625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001986975,0.010986928588125,49.76975,0.003480534433125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076862566,-0.0059195674,-0.070945598,-2.5994000000112427e-06,0.017340455,0.017340455,0.0805081387804963,-0.0448712301207769,1.8909434,1.2562531,1.8358655,1.8913337,1.7190577,1.7407394,1.8958801,1.2562531,1.3162873,1.2659035,-0.0045464000000001725,0.15514070000000002,0.00965040000000017
7,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00202691025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0048480749999999,0.027049470856875,45.27475,0.0074026469193749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077498472,0.006546611,-0.084045488,-4.050000000088705e-07,0.95362515,0.95362515,0.0566364024952109,0.049217129526597,1.8669975,1.2562531,1.8438544,1.8669994,1.7439513,1.7600923,1.8737777,1.2562531,1.3171666,1.2659221,-0.006778299999999904,0.11368540000000005,0.00966900000000015
8,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00164346075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006699375,0.026001111796875,69.09825000000001,0.036428354015625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077926386,-0.17583283,0.097905812,-6.3200000000041e-07,0.99999998,0.99999998,0.2001695230410926,-1.3146444596612012,1.8713913,1.2562531,1.8715501,1.8714145,1.8324779,1.8395546,1.8846412,1.2562531,1.2841521,1.2659276,-0.013226699999999925,0.045086599999999866,0.00967450000000003
9,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00185763975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0036980249999999,0.001791785563125,36.28475,0.011796977101875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077255935,-0.011864284,-0.065391663,-1.2000000007561518e-08,0.95033616,0.95033616,0.044345616932201,-0.0894751769314162,1.5599724,1.256253,1.8566996,1.5599704,1.4919371,1.5286438,1.5505053,1.256253,1.2780488,1.2657845,0.009465100000000115,0.021861499999999978,0.009531500000000026
10,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00146728125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002043075,0.008541739036875,20.102750000000004,0.018823616128125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076921092,-0.004256777,-0.079355772,-0.006691457,0.99849636,0.99849636,0.1165074627098802,-0.0322424728777625,1.8700642,1.2562531,1.8522143,1.8700659,1.761323,1.7762212,1.8778949,1.2562531,1.3193399,1.2659292,-0.007829000000000086,0.10167370000000009,0.009676100000000076
11,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00176782275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001510125,0.013026904546875,35.38575,0.003663449990625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076613474,-0.023104119,-0.053548762,-3.940699999999825e-05,0.53276062,0.53276062,0.0586621961794182,-0.17570217675183,1.8755293,1.2562531,1.8790672,1.8755298,1.8676617,1.8685217,1.8917683,1.2562531,1.3223107,1.266038,-0.016238500000000045,0.023246600000000006,0.009784900000000096
12,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00178854975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001874775,0.001563890435625,42.12825000000001,0.004800876950625,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076740243,-0.0032824331,-0.073722714,-0.0002649040999999,0.20791024,0.20791024,0.0584789332648232,-0.0249210076304972,1.8677388,1.2562531,1.8563513,1.8677392,1.7753933,1.7825354,1.8762996,1.2562531,1.3006169,1.2659346,-0.008560400000000135,0.09376420000000008,0.00968150000000012
13,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00157782525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006867675,0.033172072093125,66.85074999999999,0.018821378413125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077955063,-0.19592348,0.11796788,-5.370000000087805e-07,0.9957648,0.9957648,0.1807673139466477,-1.4643167968956254,1.5322417,1.256253,1.8566529,1.5311942,1.4788956,1.5020379,1.525947,1.256253,1.3132316,1.2657977,0.0052472000000001184,0.023909100000000016,0.009544699999999962
14,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00167800575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004062675,0.007650524859375,30.890750000000004,0.034143837935625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077425186,0.016175211,-0.093600408,-1.1000000008087872e-08,0.99882703,0.99882703,0.0490577529136513,0.1217196183836809,1.527166,1.2562531,1.856645,1.5271299,1.4633255,1.4993151,1.5253064,1.2562531,1.2801481,1.2657815,0.001823499999999978,0.02599130000000005,0.009528399999999992
15,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00202000125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001538175,0.004894203669375,47.522250000000014,0.005529162309375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076580862,-0.030598488,-0.046055451,-7.307699999999778e-05,0.48957928,0.48957928,0.0442611779601482,-0.2327944386629637,1.503321,1.256253,1.8566292,1.5030792,1.4488049,1.4775876,1.501333,1.256253,1.3200783,1.2657981,0.00174619999999992,0.02374540000000014,0.009545099999999973
16,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00163309725,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003052875,0.0148984116093749,52.466750000000005,0.020991492178125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077154681,0.024278851,-0.10152168,-8.814799999999623e-05,0.98693864,0.98693864,0.0578780918083849,0.1833406364734195,1.9103867,1.2562531,1.8923648,1.9104852,1.8928529,1.8944652,1.9267892,1.2562531,1.3206518,1.2660272,-0.016303999999999874,0.03232400000000002,0.009774100000000008
17,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00162964275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002295525,0.018196798839375,9.31475,0.010108860830625,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076916353,0.0063300407,-0.083995544,-0.0007491503,0.98093795,0.98093795,0.1134266474368777,0.0479491268714655,1.4952632,1.256253,1.8566364,1.4950373,1.4559079,1.4635617,1.4933397,1.256253,1.2912775,1.2657975,0.0016975999999999658,0.02977799999999986,0.009544499999999845
18,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00188527575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001566225,0.014840804143125,76.29024999999999,0.015627049093125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076611511,-0.026442631,-0.049247484,0.0009213959999999,0.96791242,0.96791242,0.0878532051035028,-0.2010960413552593,1.9211199,1.2562531,1.8963825,1.9232309,1.8746388,1.8804673,1.9306809,1.2562531,1.3232082,1.2659971,-0.007449999999999957,0.05021359999999997,0.009744000000000197
19,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00159509775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005633475,0.048033683750625,10.21375,0.021516353578125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077762513,-0.052301281,-0.025462041,-8.089999999939812e-07,0.99956392,0.99956392,0.0617942936315039,-0.391863599956806,1.3850372,1.2562531,1.4472674,1.3850267,1.3210787,1.3554069,1.385003,1.2562531,1.3098765,1.2658292,2.3700000000070887e-05,0.029596100000000014,0.009576100000000087
20,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00200963775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002968725,0.004997329010625,85.28025,0.015475443898125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077038461,0.011644166,-0.088683257,-6.300000000014627e-07,0.9093198,0.9093198,0.0437964998534101,0.088063040231643,2.0805301,1.2562531,1.935604,2.0813094,2.0116358,2.0191247,2.0886244,1.2562531,1.2889006,1.2659547,-0.0073150000000001825,0.06949970000000016,0.009701600000000088
21,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00177818625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006194475,0.0401310611493749,8.415750000000001,0.044820588448125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077815091,-0.11817784,0.040361845,-9.04000000002958e-07,0.99999998,0.99999998,0.2976194896778675,-0.8848407252413176,1.870891,1.2562532,1.8776966,1.8708927,1.8629514,1.8633713,1.8870964,1.2562532,1.2912587,1.2659744,-0.016203699999999932,0.023725099999999832,0.009721199999999985
22,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00199581975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005605425,0.0206353911881249,63.25475000000001,0.045849713923125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077682297,-0.062763409,-0.014919551,-6.630000000083791e-07,0.99890374,0.99890374,0.0337116452434534,-0.4707359324091643,1.8734116,1.2562531,1.862162,1.8735746,1.7907354,1.8067692,1.8828046,1.2562531,1.2785833,1.2659277,-0.009230000000000071,0.07603540000000009,0.009674600000000089
23,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00153982575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003501675,0.012191169054375,13.80975,0.020614623350625,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077319902,0.045337468,-0.12287649,-0.00021912,0.9979841,0.9979841,0.0492075182813023,0.3416322427134442,1.8620757,1.2562531,1.8036123,1.8620766,1.668511,1.6878686,1.7927959,1.2562531,1.3072969,1.2658885,0.06928069999999997,0.10492729999999995,0.009635400000000072
24,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00147073575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005381025,0.036473798180625,48.421250000000015,0.049819278283125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077773255,-0.033542193,-0.044229793,1.2689999999981882e-06,0.99984875,0.99984875,0.0518945246928743,-0.251277766258616,1.3685206,1.256253,1.3782421,1.3599109,1.3067696,1.3252631,1.3523147,1.256253,1.3037677,1.2657985,0.007596200000000053,0.027051600000000064,0.009545499999999985
25,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00188182125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006615225,0.049465510318125,83.48225,0.020805709528125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077869472,-0.16579697,0.087926888,-6.09999999998112e-07,0.9986099,0.9986099,0.2227519568134699,-1.2405156405964002,1.8712324,1.2562531,1.8789476,1.8712335,1.8618136,1.8629321,1.8873974,1.2562531,1.2845779,1.2661267,-0.01616390000000001,0.024465299999999912,0.009873600000000149
26,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00193018425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0027162749999999,0.006200508849375,29.09275,0.016479300890625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076967387,0.018459539,-0.095413649,1.32769999999921e-05,0.97992748,0.97992748,0.0549374398622731,0.1397355771492648,1.8718278,1.2562531,1.8668236,1.8718369,1.809187,1.8205503,1.8831161,1.2562531,1.2847877,1.2659087,-0.011279200000000156,0.0625658,0.009655600000000097
27,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00153637125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0057737249999999,0.040000799829375,29.542250000000003,0.0137470948818749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077822241,-0.072699617,-0.0051309949,-8.370899999993534e-06,0.993028,0.993028,0.0654090938865929,-0.5442786199765397,1.9169539,1.2562531,1.8513735,1.9169557,1.7398692,1.7684831,1.9228076,1.2562531,1.3286869,1.2659032,-0.005851900000000132,0.15432449999999998,0.009650099999999995
28,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00158127975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005128575,0.012987987973125,0.77425,0.011519420521875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077682706,0.0010317804,-0.078708427,6.059400000008042e-06,0.98886519,0.98886519,0.0765254157883671,0.0077384826474615,1.8680826,1.2562531,1.8607967,1.8680828,1.7874033,1.8009264,1.8775846,1.2562531,1.2859832,1.2659107,-0.009501800000000005,0.07665820000000001,0.009657600000000155
29,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0014569177499999,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004090725,0.004229707381875,88.87625,0.039712042423125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077543313,0.013958847,-0.091502127,3.2999999996508045e-08,0.99530766,0.99530766,0.1420678380233214,0.1048813043547875,1.5104611,1.256253,1.8566632,1.5091944,1.4711157,1.4774609,1.4987897,1.256253,1.292811,1.2657989,0.010404700000000044,0.021328799999999815,0.009545899999999996
30,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00186454875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003305325,0.024550549336875,37.18375,0.029561752569375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077148929,0.034478947,-0.1117737,-0.0001458239999999,0.9983727,0.9983727,0.0338021499995708,0.2603856085504783,1.4921561,1.256253,1.8566299,1.4921515,1.3464608,1.402069,1.4191949,1.256253,1.2727102,1.2657899,0.07295660000000015,0.017125899999999916,0.009536899999999848
31,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00172291425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004483425,0.0129217912781249,42.57775000000001,0.037478406688125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077519773,0.021393033,-0.098912573,2.329999999883814e-07,0.99827523,0.99827523,0.030108884527836,0.1607876743661039,1.8882308,1.2562531,1.8674067,1.8882313,1.8013659,1.8178881,1.8987763,1.2562531,1.2795352,1.2659333,-0.010545000000000027,0.08088819999999997,0.009680200000000028
32,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00160891575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004932225,0.011012548674375,27.744250000000005,0.0252674187581249,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077641019,0.0069477731,-0.084588679,1.13100000004307e-07,0.9980461,0.9980461,0.0704093444010614,0.0521371497118879,1.9001648,1.2562531,1.7834821,1.900165,1.6298428,1.6555616,1.9026496,1.2562531,1.3102817,1.2658737,-0.002484599999999837,0.24708799999999997,0.00962060000000009
33,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00175055025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005465175,0.035133287375625,70.44675,0.022593170079375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077720343,-0.033319641,-0.044401559,-8.569999999999411e-07,0.99962026,0.99962026,0.0302083252445773,-0.2497804764809765,1.8728247,1.2562531,1.8822827,1.8728271,1.8598526,1.8623223,1.8891285,1.2562531,1.3298974,1.2660247,-0.01630139999999991,0.026806200000000002,0.009771600000000102
34,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00201309225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006026175,0.012251063120625,79.43675,0.010014146960625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077753085,-0.11169495,0.033941041,-8.240000000034331e-07,0.9965808,0.9965808,0.2101552574386648,-0.8369678835306644,1.8885455,1.2562531,1.8229104,1.8885459,1.6948633,1.7177349,1.8928745,1.2562531,1.3142521,1.2658993,-0.004328600000000016,0.17513960000000006,0.00964620000000016
35,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00190254825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005998125,0.040357034484375,35.83525,0.026144477296875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077788646,-0.098824373,0.021034312,-1.4149999999907292e-06,1.0,1.0,0.3475188430978209,-0.7401857848278678,1.5543382,1.256253,1.8566992,1.5540713,1.5354852,1.5376022,1.5516512,1.256253,1.2956571,1.2658001,0.002420099999999925,0.014048999999999978,0.00954710000000003
36,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00183691275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001734525,0.001706815963125,55.16375000000001,0.007014635915625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076674359,-0.012418801,-0.064253722,1.835999999991178e-06,0.69152988,0.69152988,0.0527473777367946,-0.0943674889277445,1.8682285,1.2562531,1.8784846,1.8682309,1.8667218,1.866992,1.885563,1.2562531,1.3256181,1.2660583,-0.017332100000000183,0.018571000000000115,0.00980520000000018
37,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00205800075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0032211749999999,0.018133202015625,64.15374999999999,0.022727886035625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077095715,0.019853385,-0.096950325,-1.22500000000747e-06,0.97940004,0.97940004,0.0379169885824416,0.1500365982384819,1.903089,1.2562531,1.8754072,1.9030901,1.8219766,1.834264,1.9134741,1.2562531,1.2890072,1.2659238,-0.010383999999999949,0.07921010000000006,0.009670700000000032
38,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00152255325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003669975,0.0279922755656249,43.92625,0.0201207296868749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077383844,0.032964861,-0.11044895,-0.000100245,0.98406534,0.98406534,0.0477704020633699,0.2481954607409165,1.3530576,1.256253,1.4102299,1.3494746,1.3116361,1.3287988,1.3315511,1.256253,1.2923526,1.2657996,0.01792349999999998,0.002752300000000041,0.00954659999999996
39,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00156055275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006278625,0.052280069821875,50.66875,0.025109320134375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077876279,-0.12513759,0.04726046,-8.509999999892215e-07,0.99999847,0.99999847,0.2878411423829031,-0.936214750173993,1.8639991,1.2562531,1.8758022,1.8640006,1.848699,1.8487268,1.8787089,1.2562531,1.3134827,1.2660161,-0.014708299999999896,0.02998210000000001,0.009763000000000188
40,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00180582225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0043712249999999,0.032904286906875,71.34575,0.022982917524375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077457413,0.023829019,-0.10128223,4.202000000008699e-06,0.9838498,0.9838498,0.0180272345882057,0.1792404644088041,1.5805016,1.256253,1.8566999,1.5805012,1.5430467,1.5536119,1.5754539,1.256253,1.3086949,1.2657995,0.005047299999999977,0.02184200000000014,0.009546499999999902
41,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00165036975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005970075,0.021381375856875,39.431250000000006,0.053931120268125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07780803,-0.092071274,0.014257534,-5.709999999993845e-06,0.99996877,0.99996877,0.3201200478705606,-0.689433873864112,1.8677772,1.2562531,1.8764548,1.8677774,1.8607532,1.8620759,1.8841675,1.2562531,1.3270725,1.2660428,-0.016390099999999963,0.02209159999999999,0.009789700000000012
42,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00184036725,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005100525,0.039413159319375,57.41125,0.012832028308125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07762551,-0.0012708627,-0.076355761,-1.11369999999944e-06,0.99459729,0.99459729,0.0428534876487884,-0.0095386530312378,1.8667396,1.2562531,1.8717249,1.866744,1.8446014,1.8491536,1.8833886,1.2562531,1.2842109,1.2659253,-0.01664460000000001,0.034235000000000015,0.00967220000000002
43,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00167109675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002688225,0.023995297966875,50.21925000000002,0.021263389310625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077028702,0.015375705,-0.092402804,1.6030000000027966e-06,0.99396738,0.99396738,0.058170644329919,0.1162988293315835,1.9366528,1.2562531,1.8821557,1.9369574,1.816417,1.8301357,1.9411867,1.2562531,1.2939053,1.265916,-0.004229299999999991,0.11105100000000001,0.00966290000000014
44,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00203036475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001958925,0.016996269950625,4.37025,0.017255827513125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076715647,-0.012549237,-0.064195232,-2.882200000001167e-05,0.99479053,0.99479053,0.0934756295674677,-0.0953073192223574,1.8801656,1.2562531,1.8796025,1.8801714,1.8650631,1.8676223,1.8963762,1.2562531,1.2913065,1.265964,-0.016204799999999908,0.028753899999999888,0.009710900000000189
45,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00147419025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0049602749999999,0.040559300626875,84.38125,0.0222896157468749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077704546,-0.0016284292,-0.076079082,-2.9652000000102152e-06,0.99797029,0.99797029,0.0695524017782244,-0.0122099908573697,1.3915476,1.256253,1.4042656,1.3784491,1.3098649,1.3400351,1.3588568,1.256253,1.2823889,1.2658155,0.019592300000000007,0.018821700000000163,0.009562499999999918
46,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00177473175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001594275,0.0069042868856249,3.92075,0.0118938096393749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.07663792,-0.017695212,-0.0591551,-0.000212392,0.99486411,0.99486411,0.1032248577879391,-0.1345256024848677,1.8886174,1.2562532,1.8838865,1.8886189,1.8737056,1.8765559,1.9046789,1.2562532,1.2819871,1.2661225,-0.016059999999999963,0.028122999999999898,0.00986930000000008
47,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00199927425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002940675,0.011706900691875,9.76425,0.013478657379375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077026762,0.029022474,-0.10604902,2.159999999973295e-07,0.98912765,0.98912765,0.0510748556066484,0.2195258533170466,1.4498428,1.256253,1.8566226,1.4498143,1.4196806,1.4230226,1.4432251,1.256253,1.3005366,1.2658067,0.006589199999999851,0.020202500000000123,0.009553699999999887
48,8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00166764225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001818675,0.006876819376875,86.62875,0.014794148188125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.07675861,-0.008404507,-0.068207253,0.00014685,0.95706038,0.95706038,0.086476269694168,-0.0637937344793308,1.8670265,1.2562531,1.8752291,1.8670337,1.8506851,1.8500528,1.8818857,1.2562531,1.3073601,1.2660082,-0.014852000000000087,0.03183289999999994,0.009755100000000017
