Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00185763975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00197805,0.0185454550312499,73.59325000000001,0.00694458739125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077357336,-0.0040757212,-0.073282429,-8.141999999905503e-07,0.80319436,0.80319436,0.0406661587474946,-0.0306969939039417
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00153291675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0140050499999999,0.0452611704637499,20.102750000000004,0.06259171958625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079089351,-1.3742318,1.2951412,-1.249000000091982e-06,0.99999999,0.99999999,0.0050595290527472,-10.123597433493858
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00157091625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00989055,0.0097325484637499,29.09275,0.03057688258875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078870633,-0.64271702,0.56384796,1.573000000032465e-06,0.99542093,0.99542093,0.0346287586634216,-4.747854039064802
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00211327275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00773835,0.03621799296375,58.31025,0.03968322609375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078363862,-0.31824482,0.23989233,1.1372000000009486e-05,0.99999707,0.99999707,0.1017815017358775,-2.366128884086684
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00159164325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00951075,0.0597153837937499,23.249250000000004,0.06102073423125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078812714,-0.56435104,0.48553294,-5.385999999996116e-06,0.99999997,0.99999997,0.0451378264771022,-4.17201567408041
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00171945975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00343395,0.0140136924037499,41.67875000000001,0.01267307832375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077817091,0.033794145,-0.11161131,-7.400000000268303e-08,0.96182213,0.96182213,0.0258842319472221,0.2530226245410462
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0014569177499999,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00235785,0.00326238020625,8.415750000000001,0.01569284751375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077702992,0.010135099,-0.087842778,-4.687000000003216e-06,0.99658341,0.99658341,0.1082027044530372,0.0759946708291394
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00149837175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0093841499999999,0.01064045308125,10.21375,0.04222093307625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078914538,-0.55301615,0.47410234,7.28000000005391e-07,0.9994553,0.9994553,0.0482219631225393,-4.08294642145198
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00192672975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00697875,0.03719446940625,37.18375,0.04080422784375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078307667,-0.21273038,0.13442311,3.9700000001308133e-07,0.99999996,0.99999996,0.1658578361054207,-1.5827711128809776
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00209945475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01159965,0.0218435909062499,85.72975000000001,0.0775497500662499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078843284,-0.95217336,0.8733281,-1.9759999999591216e-06,0.99999998,0.99999998,0.0069760904708255,-7.03629770423486
