Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0027505183006371,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0016721,0.062289988855,41.60383333333333,0.009580714975,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077150703,-0.025111751,-0.052001041,3.791100000000158e-05,0.85557804,0.85557804,0.0434402683960925,-0.189640020457272
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0025524525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0061875,0.132550996875,60.782500000000006,0.043796671875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078146835,-0.17192782,0.093784044,3.058999999985823e-06,0.99999998,0.99999998,0.1879511475099087,-1.2818217835788854
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019847865,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0073691,0.315039710195,30.51616666666668,0.048185439535,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078347944,-0.23729384,0.15892512,-2.0776000000000128e-05,0.99999999,0.99999999,0.1509935238066057,-1.7646222257446615
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0016311585,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0037821,0.111902568575,58.9845,0.013170217725,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077910192,0.018732884,-0.096644759,-1.6829999999884435e-06,0.96780747,0.96780747,0.0488723280217921,0.1400887480397273
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0018777675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0047527,0.1350764074883333,76.9645,0.0360619825783333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078015419,0.0060513487,-0.084066658,1.0970000000054549e-07,0.99676302,0.99676302,0.1361745746613931,0.0451923181092987
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0015008745,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0117579,0.247963724855,22.1255,0.068426862735,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079421116,-0.88391263,0.80451797,2.645600000006354e-05,0.99999997,0.99999997,0.0196594593644632,-6.484346873829362
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0020127045,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0111671,0.0996650646716666,53.89016666666667,0.0402251970283333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078823009,-0.84064205,0.76183361,1.4568999999964303e-05,0.99963506,0.99963506,0.0160397862933881,-6.213710070310763
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019382565,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0128129,0.490123535315,58.0855,0.0841655910683333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079060494,-0.97754444,0.89851035,2.640400000009091e-05,0.99999997,0.99999997,0.0156750785584169,-7.203936418213904
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0022174365,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0033179,0.0727359438716666,45.19983333333334,0.009764082015,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077673032,0.011382111,-0.089053579,1.5640000000094467e-06,0.9559112,0.9559112,0.0303708573836523,0.0853778950081653
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0017800545,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0048370999999999,0.0528428183316666,37.4085,0.0171338950016666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078044882,0.015800534,-0.093846478,-1.0619999999961216e-06,0.99840927,0.99840927,0.0181675885453468,0.1179560501053296
