,Unnamed: 0,Dmix,Lmix,X,velocity
0,0,0.003,0.01,0.0015290313999999,5.2938065000000005
1,1,0.003,0.01,0.0047987834999999,6.4209225000000005
2,2,0.003,0.01,0.008070535,8.274903
3,3,0.003,0.01,0.0113420454999999,11.723331499999995
4,4,0.003,0.01,0.013838875,18.103330000000003
5,5,0.003,0.01,0.01449621,19.55926
6,6,0.003,0.01,0.01504887,21.44014
7,7,0.003,0.01,0.0155625599999999,50.04812
8,8,0.003,0.01,0.016093435,68.77618999999999
9,9,0.003,0.01,0.016611545,69.35574499999998
10,10,0.003,0.01,0.01715603,66.36603000000001
11,11,0.003,0.01,0.01770026,72.368625
12,12,0.003,0.01,0.018219375,81.66557
13,13,0.003,0.01,0.018773315,90.185655
14,14,0.003,0.01,0.0193600249999999,101.67968
15,15,0.003,0.01,0.020104595,131.50750000000002
16,16,0.003,0.01,0.020931935,149.9259
17,17,0.003,0.01,0.02178742,138.11525
18,18,0.003,0.01,0.022685375,139.31165000000004
19,19,0.003,0.01,0.023544795,148.20230000000004
20,20,0.003,0.01,0.02444097,148.3116
21,21,0.003,0.01,0.0253018,144.74625
22,22,0.003,0.01,0.0262028449999999,141.07385000000002
23,23,0.003,0.01,0.0270737249999999,138.75375000000005
24,24,0.003,0.01,0.027959705,139.20855
25,25,0.003,0.01,0.0288606299999999,144.61815000000004
26,26,0.003,0.01,0.030084745,171.44240000000002
27,27,0.003,0.01,0.032059015,119.53375
28,28,0.003,0.01,0.0340652849999999,91.437015
29,29,0.003,0.01,0.036071885,75.837355
30,30,0.003,0.01,0.03807832,65.688725
31,31,0.003,0.01,0.04008462,58.02712999999999
32,32,0.003,0.01,0.0420908349999999,51.82049500000001
33,33,0.003,0.01,0.044096995,46.64325
34,34,0.003,0.01,0.046103115,42.247875
35,35,0.003,0.01,0.04810921,38.466805
36,36,0.003,0.01,0.05011525,35.183499999999995
37,37,0.003,0.01,0.0521212499999999,32.30781
38,38,0.003,0.01,0.05412725,29.770285
39,39,0.003,0.01,0.0561331699999999,27.516919999999992
40,40,0.003,0.01,0.058139145,25.505365
41,41,0.003,0.01,0.06014505,23.70294
42,42,0.003,0.01,0.06211173,22.10952
43,43,0.003,0.01,0.064056555,20.702275
44,44,0.003,0.01,0.0660624099999999,19.369795
45,45,0.003,0.01,0.068068265,18.149955
46,46,0.003,0.01,0.070074105,17.032055000000003
47,47,0.003,0.01,0.072079955,16.00682
48,48,0.003,0.01,0.0740858,15.066790000000005
49,49,0.003,0.01,0.0760916599999999,14.20938
50,50,0.003,0.01,0.0780975499999999,13.43923
51,51,0.003,0.01,0.080103555,12.76447
52,52,0.003,0.01,0.08210978,12.204545
53,53,0.003,0.01,0.08411642,11.614785
54,54,0.003,0.01,0.08612328,10.99406
55,55,0.003,0.01,0.0881299499999999,10.45139
56,56,0.003,0.01,0.09013638,9.9809755
57,57,0.003,0.01,0.09214261,9.553878
58,58,0.003,0.01,0.094148785,9.15726
59,59,0.003,0.01,0.0961548499999999,8.785190499999999
60,60,0.003,0.01,0.09816085,8.4340695
61,61,0.003,0.01,0.1001668699999999,8.101446
62,62,0.003,0.01,0.1021728499999999,7.785626000000001
63,63,0.003,0.01,0.10417875,7.4854095
64,64,0.003,0.01,0.1061845999999999,7.199889500000002
65,65,0.003,0.01,0.1081905,6.9282325
66,66,0.003,0.01,0.11019635,6.669339500000001
67,67,0.003,0.01,0.11220215,6.4212445
68,68,0.003,0.01,0.1142077,6.185783500000001
69,69,0.003,0.01,0.1163859999999999,6.05508
70,70,0.003,0.01,0.1187947,6.0628875
71,71,0.003,0.01,0.1212043999999999,6.0778595
72,72,0.003,0.01,0.123614,6.091683499999999
0,0,0.003,0.02,0.0013937673499999,6.996939500000001
1,1,0.003,0.02,0.0044976355,8.5401725
2,2,0.003,0.02,0.0076727854999999,10.9984575
3,3,0.003,0.02,0.0108478615,14.991295
4,4,0.003,0.02,0.01358554,23.61377
5,5,0.003,0.02,0.014435305,26.343295
6,6,0.003,0.02,0.01506383,38.061495
7,7,0.003,0.02,0.015664385,51.70736
8,8,0.003,0.02,0.01623315,75.14917
9,9,0.003,0.02,0.016849315,61.799495000000014
10,10,0.003,0.02,0.017500255,69.575825
11,11,0.003,0.02,0.01812273,85.874225
12,12,0.003,0.02,0.018788785,97.67127
13,13,0.003,0.02,0.01955593,118.0823
14,14,0.003,0.02,0.0205263449999999,132.82525
15,15,0.003,0.02,0.021516115,128.37755
16,16,0.003,0.02,0.022523405,135.40205
17,17,0.003,0.02,0.023567675,138.2
18,18,0.003,0.02,0.02457631,138.97445
19,19,0.003,0.02,0.025628195,138.9148
20,20,0.003,0.02,0.02662925,137.56715000000003
21,21,0.003,0.02,0.02768201,135.66979999999998
22,22,0.003,0.02,0.0287016649999999,133.6483
23,23,0.003,0.02,0.03010506,120.34154999999998
24,24,0.003,0.02,0.03210375,98.65762
25,25,0.003,0.02,0.0341097599999999,84.150725
26,26,0.003,0.02,0.0361159199999999,72.95775499999999
27,27,0.003,0.02,0.03812221,64.21979999999999
