,Dmix,Lmix,X,velocity
0,0.003,0.02,0.005351842133333334,1.3613866666666665
1,0.003,0.02,0.01312246,2.1943263333333336
2,0.003,0.02,0.018495563333333333,6.83999
3,0.003,0.02,0.02337620333333333,55.91168999999999
4,0.003,0.02,0.02551592666666667,103.21673999999999
5,0.003,0.02,0.026587126666666676,156.37759999999997
6,0.003,0.02,0.02737892666666666,161.56636666666665
7,0.003,0.02,0.028222399999999998,136.58516666666668
8,0.003,0.02,0.028995233333333335,161.55146666666664
9,0.003,0.02,0.02984756666666667,150.18673333333334
10,0.003,0.02,0.030887833333333333,166.19840000000002
11,0.003,0.02,0.03217837666666667,152.18666666666664
12,0.003,0.02,0.033450459999999994,148.21056666666667
13,0.003,0.02,0.03477636333333334,139.51990000000004
14,0.003,0.02,0.03608652999999999,131.34563333333332
15,0.003,0.02,0.03740242,123.84023333333333
16,0.003,0.02,0.03873769333333332,120.32383333333335
17,0.003,0.02,0.04004743333333335,119.73949999999999
18,0.003,0.02,0.04139881333333335,120.77643333333336
19,0.003,0.02,0.042750199999999995,122.60733333333333
20,0.003,0.02,0.04410159000000001,125.02456666666666
21,0.003,0.02,0.045452976666666665,127.97866666666668
22,0.003,0.02,0.046804359999999996,131.6329666666667
23,0.003,0.02,0.04815574666666667,136.38123333333334
24,0.003,0.02,0.049507133333333335,144.3582
25,0.003,0.02,0.05133879666666667,152.5829666666667
26,0.003,0.02,0.05415257,106.25689000000001
27,0.003,0.02,0.05711672666666667,85.57277333333333
28,0.003,0.02,0.06004673666666666,71.47073666666665
29,0.003,0.02,0.06305419333333333,60.09971
30,0.003,0.02,0.06606171,51.206603333333334
31,0.003,0.02,0.06906933999999999,44.19638666666666
32,0.003,0.02,0.07207702,38.61186
33,0.003,0.02,0.07508478333333334,34.069903333333336
34,0.003,0.02,0.07809266000000001,30.27253
35,0.003,0.02,0.08110060666666667,27.080566666666673
36,0.003,0.02,0.08410860666666668,24.389946666666667
37,0.003,0.02,0.08711674999999999,22.06588
38,0.003,0.02,0.09012506333333332,20.03543666666667
39,0.003,0.02,0.09308744333333334,18.21853333333333
40,0.003,0.02,0.09604189666666667,16.576310000000003
41,0.003,0.02,0.09905034,15.161466666666664
42,0.003,0.02,0.10205853333333333,13.96782
43,0.003,0.02,0.10506653333333335,12.947496666666668
44,0.003,0.02,0.10807443333333334,12.068133333333332
45,0.003,0.02,0.1110821,11.30248
46,0.003,0.02,0.11408973333333333,10.628013333333334
47,0.003,0.02,0.11709750000000002,10.027705333333333
48,0.003,0.02,0.12010516666666667,9.488299999999999
49,0.003,0.02,0.12311283333333332,8.998830333333332
50,0.003,0.02,0.1261205,8.550339666666668
51,0.003,0.02,0.12907626666666666,8.14279
52,0.003,0.02,0.1320355,7.768093666666666
53,0.003,0.02,0.13504696666666666,7.432775666666666
54,0.003,0.02,0.1384123,7.218946666666667
55,0.003,0.02,0.141919,7.117675333333333
