,Dmix,Lmix,X,pressure
0,0.004,0.05,0.0019435047000000002,3298162.6666666665
1,0.004,0.05,0.006193148999999999,3297290.0
2,0.004,0.05,0.010479529333333331,3294550.6666666665
3,0.004,0.05,0.013881479999999998,3282504.0
4,0.004,0.05,0.015066796666666668,3278668.6666666665
5,0.004,0.05,0.01612729666666667,3277522.3333333335
6,0.004,0.05,0.017250623333333333,3305566.3333333335
7,0.004,0.05,0.01831747666666667,3254527.3333333335
8,0.004,0.05,0.019554056666666663,3254935.6666666665
9,0.004,0.05,0.02124277666666667,3252179.0
10,0.004,0.05,0.02301922,3269007.0
11,0.004,0.05,0.024748596666666667,3321915.6666666665
12,0.004,0.05,0.026428396666666666,3428564.0
13,0.004,0.05,0.028085273333333334,3527303.6666666665
14,0.004,0.05,0.029748019999999993,3587107.3333333335
15,0.004,0.05,0.031462989999999996,3612458.0
16,0.004,0.05,0.03320012333333334,3616909.3333333335
17,0.004,0.05,0.035000946666666664,3612781.0
18,0.004,0.05,0.03680171333333333,3606146.0
19,0.004,0.05,0.03860247666666667,3599265.6666666665
20,0.004,0.05,0.040403209999999995,3592785.3333333335
21,0.004,0.05,0.04220396333333333,3586770.0
22,0.004,0.05,0.044004733333333323,3581153.6666666665
23,0.004,0.05,0.045805500000000006,3575882.3333333335
24,0.004,0.05,0.04760624,3570852.3333333335
25,0.004,0.05,0.04940696,3566007.6666666665
26,0.004,0.05,0.05120768,3561344.6666666665
27,0.004,0.05,0.05300839999999999,3556852.0
28,0.004,0.05,0.05480912,3552505.3333333335
29,0.004,0.05,0.05660984,3548262.0
30,0.004,0.05,0.05841056,3544107.0
31,0.004,0.05,0.06021128,3540049.6666666665
32,0.004,0.05,0.06201200333333333,3536091.0
33,0.004,0.05,0.06381276333333334,3532215.6666666665
34,0.004,0.05,0.06561355333333334,3528393.6666666665
35,0.004,0.05,0.06741434,3524506.0
36,0.004,0.05,0.06929518333333333,3527229.0
37,0.004,0.05,0.07197947666666667,3588429.6666666665
38,0.004,0.05,0.07493749666666667,3642533.6666666665
39,0.004,0.05,0.07786599666666665,3678919.3333333335
40,0.004,0.05,0.08080597333333335,3705064.0
41,0.004,0.05,0.08377505666666668,3724244.6666666665
42,0.004,0.05,0.08676661666666667,3738919.3333333335
43,0.004,0.05,0.08968468666666668,3749908.0
44,0.004,0.05,0.09268984333333333,3758819.6666666665
45,0.004,0.05,0.09569514,3765961.6666666665
46,0.004,0.05,0.09870057666666666,3771762.0
47,0.004,0.05,0.10170619999999998,3776532.6666666665
48,0.004,0.05,0.10471193333333334,3780498.0
49,0.004,0.05,0.1077178,3783829.3333333335
50,0.004,0.05,0.11066683333333334,3786602.0
51,0.004,0.05,0.1136298,3788953.6666666665
52,0.004,0.05,0.11663616666666667,3790996.6666666665
53,0.004,0.05,0.11964280000000001,3792748.3333333335
54,0.004,0.05,0.12263803333333335,3794243.3333333335
55,0.004,0.05,0.12555656666666665,3795474.0
56,0.004,0.05,0.12856406666666667,3796548.0
57,0.004,0.05,0.1315473,3797444.3333333335
58,0.004,0.05,0.13447926666666668,3798157.0
59,0.004,0.05,0.13748670000000002,3798757.0
60,0.004,0.05,0.1404939,3799260.3333333335
61,0.004,0.05,0.14350076666666667,3799693.6666666665
62,0.004,0.05,0.1466077,3799990.0
63,0.004,0.05,0.1501532,3800016.6666666665
64,0.004,0.05,0.1537676666666667,3800006.6666666665
