,Dmix,Lmix,X,pressure
0,0.0045,0.02,0.0017681262000000001,3298934.0
1,0.0045,0.02,0.005963356666666666,3298145.0
2,0.0045,0.02,0.010228235666666669,3296500.3333333335
3,0.0045,0.02,0.01381815,3293281.0
4,0.0045,0.02,0.015352773333333335,3291539.0
5,0.0045,0.02,0.016726626666666668,3286680.6666666665
6,0.0045,0.02,0.01810069666666667,3274156.3333333335
7,0.0045,0.02,0.01983850333333333,3275487.0
8,0.0045,0.02,0.021714660000000004,3284468.6666666665
9,0.0045,0.02,0.02362841666666667,3311795.0
10,0.0045,0.02,0.025482733333333334,3404577.6666666665
11,0.0045,0.02,0.027265683333333332,3515596.0
12,0.0045,0.02,0.02911701333333333,3596983.6666666665
13,0.0045,0.02,0.031058089999999997,3634986.3333333335
14,0.0045,0.02,0.033076326666666676,3643745.0
15,0.0045,0.02,0.035103409999999995,3641833.0
16,0.0045,0.02,0.0370996,3637015.3333333335
17,0.0045,0.02,0.03941572333333333,3647209.0
18,0.0045,0.02,0.042326779999999994,3684902.6666666665
19,0.0045,0.02,0.045334429999999995,3711828.3333333335
20,0.0045,0.02,0.04834203999999999,3731382.6666666665
21,0.0045,0.02,0.05134961,3745907.6666666665
22,0.0045,0.02,0.05435717,3756899.3333333335
23,0.0045,0.02,0.05736473333333334,3765350.3333333335
24,0.0045,0.02,0.06037222333333333,3771940.3333333335
25,0.0045,0.02,0.06337969666666668,3777143.6666666665
26,0.0045,0.02,0.06638714999999999,3781299.6666666665
27,0.0045,0.02,0.06939465,3784653.6666666665
28,0.0045,0.02,0.07240212000000001,3787383.6666666665
29,0.0045,0.02,0.07540960000000001,3789625.6666666665
30,0.0045,0.02,0.07841713333333335,3791480.0
31,0.0045,0.02,0.08142469666666666,3793027.6666666665
32,0.0045,0.02,0.08443226000000001,3794323.0
33,0.0045,0.02,0.08743982666666668,3795416.3333333335
34,0.0045,0.02,0.09044739,3796342.3333333335
35,0.0045,0.02,0.09345482666666666,3797131.6666666665
36,0.0045,0.02,0.09646216666666668,3797805.6666666665
37,0.0045,0.02,0.09939622666666666,3798374.3333333335
38,0.0045,0.02,0.10237659999999998,3798870.6666666665
39,0.0045,0.02,0.10538396666666668,3799308.0
40,0.0045,0.02,0.10839116666666666,3799700.0
41,0.0045,0.02,0.11166943333333336,3799918.3333333335
42,0.0045,0.02,0.11518583333333332,3799955.0
