,Dmix,Lmix,X,pressure
0,0.0045,0.02,0.0018761933666666664,3298679.0
1,0.0045,0.02,0.0059795889999999996,3298060.3333333335
2,0.0045,0.02,0.010243618000000001,3296295.0
3,0.0045,0.02,0.013813736666666668,3292148.6666666665
4,0.0045,0.02,0.015223243333333334,3293234.6666666665
5,0.0045,0.02,0.016397210000000002,3290176.0
6,0.0045,0.02,0.017682173333333336,3281015.3333333335
7,0.0045,0.02,0.019288463333333335,3273355.3333333335
8,0.0045,0.02,0.021301163333333335,3282660.0
9,0.0045,0.02,0.02328057333333333,3305303.0
10,0.0045,0.02,0.02517424,3388428.6666666665
11,0.0045,0.02,0.027002143333333336,3499647.3333333335
12,0.0045,0.02,0.028805840000000006,3583155.3333333335
13,0.0045,0.02,0.030676130000000003,3627771.6666666665
14,0.0045,0.02,0.032616313333333334,3641962.3333333335
15,0.0045,0.02,0.034635429999999995,3642176.3333333335
16,0.0045,0.02,0.03663559,3638498.0
17,0.0045,0.02,0.038780669999999996,3640646.0
18,0.0045,0.02,0.04161508333333333,3676354.6666666665
19,0.0045,0.02,0.04460342333333332,3705517.3333333335
20,0.0045,0.02,0.047610330000000006,3726735.3333333335
21,0.0045,0.02,0.0506172,3742419.6666666665
22,0.0045,0.02,0.05362398333333333,3754239.0
23,0.0045,0.02,0.05663076,3763294.6666666665
24,0.0045,0.02,0.059637443333333325,3770334.6666666665
25,0.0045,0.02,0.06264410333333334,3775876.3333333335
26,0.0045,0.02,0.06565069333333333,3780294.0
27,0.0045,0.02,0.06861674,3783808.6666666665
28,0.0045,0.02,0.07156364333333334,3786632.3333333335
29,0.0045,0.02,0.07457023,3788999.3333333335
30,0.0045,0.02,0.07757683666666668,3790957.0
31,0.0045,0.02,0.08058336000000002,3792586.6666666665
32,0.0045,0.02,0.08358980666666667,3793951.6666666665
33,0.0045,0.02,0.08659626000000001,3795101.6666666665
34,0.0045,0.02,0.08960270333333334,3796074.6666666665
35,0.0045,0.02,0.09260915333333335,3796903.0
36,0.0045,0.02,0.09561559999999998,3797611.6666666665
37,0.0045,0.02,0.09860234,3798216.3333333335
38,0.0045,0.02,0.10152826666666666,3798726.0
39,0.0045,0.02,0.10453466666666666,3799180.6666666665
40,0.0045,0.02,0.10754090000000001,3799578.0
41,0.0045,0.02,0.11068893333333335,3799868.3333333335
42,0.0045,0.02,0.11421223333333333,3799941.6666666665
43,0.0045,0.02,0.11776743333333335,3799979.3333333335
