,Unnamed: 0,Dmix,Lmix,X,pressure
0,0,0.003,0.01,0.0035185266,8499334.0
1,1,0.003,0.01,0.0101655864999999,8499038.5
2,2,0.003,0.01,0.013945425,8497503.0
3,3,0.003,0.01,0.01745427,8489345.0
4,4,0.003,0.01,0.020963345,8376370.5
5,5,0.003,0.01,0.02374975,6648818.0
6,6,0.003,0.01,0.0249738249999999,5360640.5
7,7,0.003,0.01,0.025924045,4779084.5
8,8,0.003,0.01,0.026503515,2917587.0
9,9,0.003,0.01,0.02705749,1938330.5
10,10,0.003,0.01,0.0276383149999999,4110074.5
11,11,0.003,0.01,0.028239155,4169424.5
12,12,0.003,0.01,0.028801545,2352653.0
13,13,0.003,0.01,0.0293959299999999,3032856.5
14,14,0.003,0.01,0.0300425699999999,3678392.0
15,15,0.003,0.01,0.03086181,2325892.5
16,16,0.003,0.01,0.031694845,2276703.0
17,17,0.003,0.01,0.03257842,2838270.0
18,18,0.003,0.01,0.0334794,2679539.5
19,19,0.003,0.01,0.03438039,2532008.5
20,20,0.003,0.01,0.0352813249999999,2641930.5
21,21,0.003,0.01,0.0361717399999999,2694328.0
22,22,0.003,0.01,0.037038125,2734801.0
23,23,0.003,0.01,0.037939045,2752895.5
24,24,0.003,0.01,0.038839975,2721282.5
25,25,0.003,0.01,0.039748665,2596632.0
26,26,0.003,0.01,0.0413191299999999,2332822.0
27,27,0.003,0.01,0.043323625,3083242.5
28,28,0.003,0.01,0.045328125,3304305.5
29,29,0.003,0.01,0.0473326249999999,3433434.0
30,30,0.003,0.01,0.049337125,3517672.0
31,31,0.003,0.01,0.051341625,3576917.5
32,32,0.003,0.01,0.0533461449999999,3620523.0
33,33,0.003,0.01,0.055350645,3653577.5
34,34,0.003,0.01,0.0573551149999999,3679210.0
35,35,0.003,0.01,0.059359575,3699425.5
36,36,0.003,0.01,0.061364025,3715581.5
37,37,0.003,0.01,0.0633685,3728645.0
38,38,0.003,0.01,0.0653729999999999,3739313.5
39,39,0.003,0.01,0.0673774999999999,3748109.0
40,40,0.003,0.01,0.06938201,3755415.0
41,41,0.003,0.01,0.0713865249999999,3761531.0
42,42,0.003,0.01,0.073391025,3766685.5
43,43,0.003,0.01,0.0753955249999999,3771053.5
44,44,0.003,0.01,0.077373715,3774734.0
45,45,0.003,0.01,0.07930427,3777808.5
46,46,0.003,0.01,0.08130867,3780563.5
47,47,0.003,0.01,0.0833130699999999,3782953.0
48,48,0.003,0.01,0.085317485,3785056.0
49,49,0.003,0.01,0.087321975,3787002.5
50,50,0.003,0.01,0.08932648,3788638.5
51,51,0.003,0.01,0.091331015,3789982.5
52,52,0.003,0.01,0.093335545,3791178.5
53,53,0.003,0.01,0.09534007,3792265.0
54,54,0.003,0.01,0.0973445949999999,3793261.0
55,55,0.003,0.01,0.0993491399999999,3794158.0
56,56,0.003,0.01,0.1013536499999999,3794954.0
57,57,0.003,0.01,0.10335815,3795655.0
58,58,0.003,0.01,0.1053627499999999,3796273.0
59,59,0.003,0.01,0.1073672,3796827.5
60,60,0.003,0.01,0.1093717999999999,3797322.5
61,61,0.003,0.01,0.11137625,3797766.0
62,62,0.003,0.01,0.1133808499999999,3798167.0
63,63,0.003,0.01,0.1153853,3798531.0
64,64,0.003,0.01,0.1173899,3798860.5
65,65,0.003,0.01,0.1193944,3799157.0
66,66,0.003,0.01,0.1213989,3799422.0
67,67,0.003,0.01,0.1234033,3799647.0
68,68,0.003,0.01,0.1254229,3799819.5
69,69,0.003,0.01,0.12772635,3799931.5
70,70,0.003,0.01,0.1301359999999999,3799977.0
71,71,0.003,0.01,0.13254585,3799990.0
0,0,0.003,0.02,0.0038000155999999,8499330.5
1,1,0.003,0.02,0.0106978295,8498942.5
2,2,0.003,0.02,0.014656175,8496757.0
3,3,0.003,0.02,0.0184592599999999,8480999.5
4,4,0.003,0.02,0.022216925,7982693.0
5,5,0.003,0.02,0.024333795,5883324.0
6,6,0.003,0.02,0.025551055,5012502.0
7,7,0.003,0.02,0.026335315,3667029.0
8,8,0.003,0.02,0.02695327,1932240.0
9,9,0.003,0.02,0.027606755,3786256.0
10,10,0.003,0.02,0.028307825,3836607.0
11,11,0.003,0.02,0.02896389,2333220.5
12,12,0.003,0.02,0.02966004,3475730.5
13,13,0.003,0.02,0.03053376,2802269.0
14,14,0.003,0.02,0.031549335,2522123.5
15,15,0.003,0.02,0.032541665,2895683.0
16,16,0.003,0.02,0.033550145,2640428.0
17,17,0.003,0.02,0.034602795,2726081.5
18,18,0.003,0.02,0.0356554499999999,2717001.5
19,19,0.003,0.02,0.0367080949999999,2730564.0
20,20,0.003,0.02,0.0377607099999999,2748833.0
21,21,0.003,0.02,0.0387684099999999,2769620.5
22,22,0.003,0.02,0.039839095,2810293.0
23,23,0.003,0.02,0.041561835,3049770.5
24,24,0.003,0.02,0.0435665,3262367.5
25,25,0.003,0.02,0.045571185,3393908.5
26,26,0.003,0.02,0.047575865,3483834.5
27,27,0.003,0.02,0.04958059,3548060.5
28,28,0.003,0.02,0.05158531,3595697.0
29,29,0.003,0.02,0.053589985,3632120.5
30,30,0.003,0.02,0.055594685,3660568.0
31,31,0.003,0.02,0.05759936,3683133.5
32,32,0.003,0.02,0.059604065,3701271.5
