,Dmix,Lmix,X,velocity
0,0.005,0.03,0.002044813533333333,0.7224673999999999
1,0.005,0.03,0.006493500333333332,0.9294627000000001
2,0.005,0.03,0.010985363666666666,1.4321016666666666
3,0.005,0.03,0.014238466666666666,8.786558333333334
4,0.005,0.03,0.015636476666666666,66.78969666666667
5,0.005,0.03,0.01708404666666667,75.21508666666666
6,0.005,0.03,0.018478239999999996,74.70617333333333
7,0.005,0.03,0.020147323333333335,72.36382
8,0.005,0.03,0.022346676666666666,67.83462666666668
9,0.005,0.03,0.024454803333333327,54.607369999999996
10,0.005,0.03,0.026388399999999996,31.0711
11,0.005,0.03,0.028097513333333334,13.702566666666666
12,0.005,0.03,0.02992447333333333,13.69391
13,0.005,0.03,0.032058713333333336,19.01823333333333
14,0.005,0.03,0.03431442333333333,21.095556666666667
15,0.005,0.03,0.03657006666666667,21.624713333333332
16,0.005,0.03,0.03882570666666667,21.74265666666667
17,0.005,0.03,0.041081353333333334,21.73704
18,0.005,0.03,0.04333701,21.686433333333333
19,0.005,0.03,0.04559265666666667,21.62091333333333
20,0.005,0.03,0.04784830333333333,21.595606666666665
21,0.005,0.03,0.050332316666666675,20.672446666666666
22,0.005,0.03,0.05332245333333333,17.743623333333336
23,0.005,0.03,0.05633096666666667,15.464876666666665
24,0.005,0.03,0.05933946666666667,13.60628
25,0.005,0.03,0.062347973333333334,12.055469999999996
26,0.005,0.03,0.06535651333333332,10.741636666666666
27,0.005,0.03,0.06836500999999999,9.615647666666666
28,0.005,0.03,0.07137347666666669,8.642713333333331
29,0.005,0.03,0.07438193666666666,7.797337999999999
30,0.005,0.03,0.07739039666666668,7.060202666666668
31,0.005,0.03,0.08032225666666666,6.429561999999999
32,0.005,0.03,0.08330692,5.865830000000001
33,0.005,0.03,0.08631532,5.359394
34,0.005,0.03,0.08932371,4.909598
35,0.005,0.03,0.09233209999999999,4.510192333333333
36,0.005,0.03,0.0953405,4.155619333333333
37,0.005,0.03,0.09834889,3.840883666666667
38,0.005,0.03,0.10135730666666666,3.5614956666666666
39,0.005,0.03,0.10436566666666666,3.3134133333333327
40,0.005,0.03,0.10737406666666667,3.092948666666666
41,0.005,0.03,0.11038246666666666,2.896532666666667
42,0.005,0.03,0.11339086666666667,2.7183026666666668
43,0.005,0.03,0.11649066666666667,2.5846213333333337
44,0.005,0.03,0.1200439,2.6853630000000006
45,0.005,0.03,0.12365833333333333,2.788719666666667
