,Unnamed: 0,Dmix,Lmix,X,velocity
57,57,0.003,0.04,0.11960095,8.0180125
0,0,0.003,0.05,0.0047501455499999,1.37958
1,1,0.003,0.05,0.012247425,2.028123
2,2,0.003,0.05,0.0169817,4.828196
3,3,0.003,0.05,0.02168378,27.1743595
4,4,0.003,0.05,0.0244160649999999,88.15946
5,5,0.003,0.05,0.0258343849999999,112.44035
6,6,0.003,0.05,0.026806095,184.4337
7,7,0.003,0.05,0.027766375,124.6531
8,8,0.003,0.05,0.02871359,164.5299
9,9,0.003,0.05,0.02966687,126.48675
10,10,0.003,0.05,0.0308853849999999,144.66815000000005
11,11,0.003,0.05,0.032389,139.06725
12,12,0.003,0.05,0.0338928099999999,130.77450000000002
13,13,0.003,0.05,0.0353966599999999,118.33404999999998
14,14,0.003,0.05,0.036849405,99.941725
15,15,0.003,0.05,0.0382933549999999,77.15301500000001
16,16,0.003,0.05,0.0396995349999999,55.243655
17,17,0.003,0.05,0.041370075,36.562855
18,18,0.003,0.05,0.0432087699999999,26.168405
19,19,0.003,0.05,0.045165185,21.698965000000005
20,20,0.003,0.05,0.0471690799999999,19.34899
21,21,0.003,0.05,0.049172725,17.737495000000003
22,22,0.003,0.05,0.051176355,16.439259999999997
23,23,0.003,0.05,0.0531799799999999,15.327855
24,24,0.003,0.05,0.055183605,14.35007
25,25,0.003,0.05,0.057187215,13.477685
26,26,0.003,0.05,0.0591908,12.69194
27,27,0.003,0.05,0.06119439,11.979365
28,28,0.003,0.05,0.063197985,11.329390000000002
29,29,0.003,0.05,0.06520159,10.73351
30,30,0.003,0.05,0.06720521,10.185021
31,31,0.003,0.05,0.069208815,9.6788075
32,32,0.003,0.05,0.0712124299999999,9.210912
33,33,0.003,0.05,0.073216035,8.777887000000002
34,34,0.003,0.05,0.07521965,8.376589
35,35,0.003,0.05,0.07722325,8.004208499999999
36,36,0.003,0.05,0.079226865,7.658242000000001
37,37,0.003,0.05,0.08123042,7.336423999999999
38,38,0.003,0.05,0.08323398,7.0367245
39,39,0.003,0.05,0.0852375399999999,6.757271000000001
40,40,0.003,0.05,0.08724109,6.496371999999999
41,41,0.003,0.05,0.089244625,6.2525045
42,42,0.003,0.05,0.0912481399999999,6.0242745
43,43,0.003,0.05,0.09325165,5.8104545000000005
44,44,0.003,0.05,0.0952551499999999,5.609926999999999
45,45,0.003,0.05,0.09725867,5.421764499999999
46,46,0.003,0.05,0.099262175,5.2452975
47,47,0.003,0.05,0.10126565,5.0806135
48,48,0.003,0.05,0.10326925,4.929893999999999
49,49,0.003,0.05,0.10527265,4.8005675000000005
50,50,0.003,0.05,0.1073828,4.7033715
51,51,0.003,0.05,0.1097771999999999,4.644121999999999
52,52,0.003,0.05,0.11218685,4.61442
53,53,0.003,0.05,0.1145964999999999,4.5949405
0,0,0.0035,0.01,0.0035185267,1.3561515000000002
1,1,0.0035,0.01,0.0101655864999999,1.6211665
2,2,0.0035,0.01,0.013945425,2.588773
3,3,0.0035,0.01,0.01745427,5.266111999999999
4,4,0.0035,0.01,0.020963345,16.890123
5,5,0.0035,0.01,0.02374975,71.24242000000001
6,6,0.0035,0.01,0.02497383,98.79194
7,7,0.0035,0.01,0.025924045,111.9046
8,8,0.0035,0.01,0.02650351,166.2843
9,9,0.0035,0.01,0.02705743,201.90115
10,10,0.0035,0.01,0.0276382649999999,119.22223499999998
11,11,0.0035,0.01,0.028239055,114.011795
12,12,0.0035,0.01,0.02880134,180.5062
13,13,0.0035,0.01,0.02939583,144.28175000000005
14,14,0.0035,0.01,0.03004244,129.60125
15,15,0.0035,0.01,0.030866275,174.88305
16,16,0.0035,0.01,0.031761725,147.53840000000002
17,17,0.0035,0.01,0.03260056,152.19440000000003
18,18,0.0035,0.01,0.03347929,154.03805
19,19,0.0035,0.01,0.034380225,145.1413
20,20,0.0035,0.01,0.035281145,140.90725
21,21,0.0035,0.01,0.03618207,134.79944999999998
22,22,0.0035,0.01,0.03705312,129.94355
23,23,0.0035,0.01,0.037938875,126.65415
24,24,0.0035,0.01,0.0388398,124.64435
25,25,0.0035,0.01,0.039740725,123.7562
26,26,0.0035,0.01,0.040641645,123.6828
27,27,0.0035,0.01,0.04154257,124.1782
28,28,0.0035,0.01,0.04244349,125.08515
29,29,0.0035,0.01,0.043344425,126.35635000000002
30,30,0.0035,0.01,0.044245345,127.9588
31,31,0.0035,0.01,0.04514627,129.8307
32,32,0.0035,0.01,0.04604719,132.052
33,33,0.0035,0.01,0.046948115,134.7154
34,34,0.0035,0.01,0.0478489999999999,137.92775
35,35,0.0035,0.01,0.04874991,142.31005
36,36,0.0035,0.01,0.049651485,150.14069999999998
37,37,0.0035,0.01,0.05111875,154.72565000000003
38,38,0.0035,0.01,0.053123135,114.20679999999996
39,39,0.0035,0.01,0.055127565,98.079375
40,40,0.0035,0.01,0.057132,86.99404000000001
41,41,0.0035,0.01,0.05906521,78.694275
42,42,0.0035,0.01,0.06104068,71.74055999999999
43,43,0.0035,0.01,0.063045115,65.69556500000002
44,44,0.0035,0.01,0.06504952,60.41566999999999
45,45,0.0035,0.01,0.0670539249999999,55.717825000000005
46,46,0.0035,0.01,0.06905834,51.477895
47,47,0.0035,0.01,0.071062825,47.61216
48,48,0.0035,0.01,0.0730673249999999,44.05242500000001
49,49,0.0035,0.01,0.075071825,40.75498
50,50,0.0035,0.01,0.077076325,37.71336
51,51,0.0035,0.01,0.079080825,34.935255
52,52,0.0035,0.01,0.08108535,32.40104
53,53,0.0035,0.01,0.0830898499999999,30.06597
54,54,0.0035,0.01,0.08509435,27.908635000000004
55,55,0.0035,0.01,0.087098865,25.910715000000003
56,56,0.0035,0.01,0.0891034149999999,24.011495
57,57,0.0035,0.01,0.09110794,22.20187
58,58,0.0035,0.01,0.093112465,20.568635
59,59,0.0035,0.01,0.0951045949999999,19.140809999999995
60,60,0.0035,0.01,0.09702131,17.939030000000006
61,61,0.0035,0.01,0.0990258349999999,16.8511
62,62,0.0035,0.01,0.10103035,15.91246
63,63,0.0035,0.01,0.1030349,15.095165
64,64,0.0035,0.01,0.1050394,14.37369
65,65,0.0035,0.01,0.10704395,13.728640000000002
66,66,0.0035,0.01,0.1090484499999999,13.145395000000002
67,67,0.0035,0.01,0.111053,12.612309999999995
68,68,0.0035,0.01,0.1130575499999999,12.120034999999998
69,69,0.0035,0.01,0.11506205,11.661084999999998
70,70,0.0035,0.01,0.1170665999999999,11.22966
71,71,0.0035,0.01,0.1190711,10.82155
72,72,0.0035,0.01,0.12100165,10.44767
73,73,0.0035,0.01,0.1229799,10.084439
74,74,0.0035,0.01,0.1249844499999999,9.7338025
75,75,0.0035,0.01,0.12698895,9.4011765
76,76,0.0035,0.01,0.1289934499999999,9.0872185
77,77,0.0035,0.01,0.130998,8.794136999999997
78,78,0.0035,0.01,0.13300245,8.5283445
79,79,0.0035,0.01,0.135008,8.304121499999999
80,80,0.0035,0.01,0.1372445,8.1232705
81,81,0.0035,0.01,0.1396542999999999,7.9972205
82,82,0.0035,0.01,0.14202435,7.910785500000001
83,83,0.0035,0.01,0.14435335,7.841917
0,0,0.0035,0.02,0.0038000155999999,1.360129
1,1,0.0035,0.02,0.0106978295,1.695828
2,2,0.0035,0.02,0.014656175,2.9362365
3,3,0.0035,0.02,0.0184592599999999,6.924256
4,4,0.0035,0.02,0.022216925,33.23425
5,5,0.0035,0.02,0.024333795,87.83945000000001
6,6,0.0035,0.02,0.025551055,106.5171
7,7,0.0035,0.02,0.026335345,142.74630000000002
8,8,0.0035,0.02,0.02695288,201.9582
9,9,0.0035,0.02,0.027606625,130.30689
10,10,0.0035,0.02,0.028306215,126.098695
11,11,0.0035,0.02,0.028962085,180.926
12,12,0.0035,0.02,0.02966006,129.47635
13,13,0.0035,0.02,0.0305324649999999,162.09285
14,14,0.0035,0.02,0.031530185,152.72445
15,15,0.0035,0.02,0.032538195,151.69140000000002
16,16,0.0035,0.02,0.033549955,149.88545000000002
17,17,0.0035,0.02,0.034602585,145.07585
18,18,0.0035,0.02,0.03565526,141.51754999999997
19,19,0.0035,0.02,0.0367079499999999,137.28015
20,20,0.0035,0.02,0.037760615,132.8946
21,21,0.0035,0.02,0.038769295,129.134
22,22,0.0035,0.02,0.039813315,126.11175
23,23,0.0035,0.02,0.040865965,123.81709999999998
24,24,0.0035,0.02,0.04191859,122.1439
25,25,0.0035,0.02,0.042971245,120.99690000000002
26,26,0.0035,0.02,0.044023885,120.28245
27,27,0.0035,0.02,0.0450765249999999,119.9218
28,28,0.0035,0.02,0.04612918,119.85965000000002
29,29,0.0035,0.02,0.047181815,120.02815
30,30,0.0035,0.02,0.0482116849999999,120.35225
31,31,0.0035,0.02,0.049234485,120.36835
32,32,0.0035,0.02,0.05050824,114.8272
33,33,0.0035,0.02,0.052380785,100.1342
34,34,0.0035,0.02,0.0543685,88.21894999999999
35,35,0.0035,0.02,0.05637315,79.065205
36,36,0.0035,0.02,0.05837779,71.748875
37,37,0.0035,0.02,0.0603824199999999,65.72134500000001
38,38,0.0035,0.02,0.06238705,60.65455000000001
39,39,0.0035,0.02,0.06439166,56.324845
40,40,0.0035,0.02,0.066396265,52.563735
41,41,0.0035,0.02,0.06840087,49.250865
42,42,0.0035,0.02,0.070405475,46.295405
43,43,0.0035,0.02,0.07239732,43.63943
44,44,0.0035,0.02,0.074314465,41.31835
45,45,0.0035,0.02,0.07631907,39.074215
46,46,0.0035,0.02,0.0783236799999999,36.979745
47,47,0.0035,0.02,0.08032829,35.00899999999999
48,48,0.0035,0.02,0.0823329349999999,33.14263999999999
49,49,0.0035,0.02,0.084337585,31.366380000000003
50,50,0.0035,0.02,0.08634225,29.67029
51,51,0.0035,0.02,0.08834689,28.047560000000004
52,52,0.0035,0.02,0.0903515949999999,26.493589999999998
53,53,0.0035,0.02,0.0923563,25.004650000000005
54,54,0.0035,0.02,0.094361005,23.57446
55,55,0.0035,0.02,0.09636571,22.17559
56,56,0.0035,0.02,0.09837045,20.732345
57,57,0.0035,0.02,0.10036793,19.30826
58,58,0.0035,0.02,0.1022798499999999,18.0957
59,59,0.0035,0.02,0.1042845499999999,16.981489999999997
60,60,0.0035,0.02,0.1062892,16.00524
61,61,0.0035,0.02,0.10829395,15.162045
62,62,0.0035,0.02,0.11029865,14.433605
63,63,0.0035,0.02,0.1123033499999999,13.79675
64,64,0.0035,0.02,0.11430805,13.232035000000002
65,65,0.0035,0.02,0.1163128,12.72525
66,66,0.0035,0.02,0.11831745,12.266055
67,67,0.0035,0.02,0.12032215,11.846785
68,68,0.0035,0.02,0.1223268999999999,11.4617
69,69,0.0035,0.02,0.1243316,11.106835
70,70,0.0035,0.02,0.12633615,10.780755
71,71,0.0035,0.02,0.12834085,10.48754
72,72,0.0035,0.02,0.13034845,10.240575
73,73,0.0035,0.02,0.1326033,10.035577
74,74,0.0035,0.02,0.135013,9.8860845
75,75,0.0035,0.02,0.1374228,9.772917
76,76,0.0035,0.02,0.1398325,9.673892
0,0,0.0035,0.03,0.0041304705499999,1.364792
1,1,0.0035,0.03,0.0112598224999999,1.7912614999999998
2,2,0.0035,0.03,0.01541865,3.3971655000000007
3,3,0.0035,0.03,0.019510725,9.7285035
4,4,0.0035,0.03,0.023207825,54.35494000000001
5,5,0.0035,0.03,0.02485131,97.34922
6,6,0.0035,0.03,0.02599446,116.51825
7,7,0.0035,0.03,0.02674272,188.57685
8,8,0.0035,0.03,0.02744282,152.45365
9,9,0.0035,0.03,0.0282026699999999,119.84575
10,10,0.0035,0.03,0.028951725,181.56895
11,11,0.0035,0.03,0.02975165,119.75475
12,12,0.0035,0.03,0.030767275,158.98354999999998
13,13,0.0035,0.03,0.0319022499999999,143.2257
14,14,0.0035,0.03,0.03310358,144.50164999999998
15,15,0.0035,0.03,0.034304805,143.5473
16,16,0.0035,0.03,0.035505985,140.16879999999998
17,17,0.0035,0.03,0.03670717,137.02384999999998
18,18,0.0035,0.03,0.0378894149999999,133.39419999999998
19,19,0.0035,0.03,0.039049495,129.41235
20,20,0.0035,0.03,0.0402507349999999,125.22455
21,21,0.0035,0.03,0.041451995,121.0639
22,22,0.0035,0.03,0.042653215,116.91519999999998
23,23,0.0035,0.03,0.043854445,112.8267
24,24,0.0035,0.03,0.04500863,108.92105
25,25,0.0035,0.03,0.046196895,105.09095
26,26,0.0035,0.03,0.04739815,101.46251
27,27,0.0035,0.03,0.04859941,98.058095
28,28,0.0035,0.03,0.04977975,94.22172000000002
29,29,0.0035,0.03,0.051500395,85.42620500000001
30,30,0.0035,0.03,0.053502925,75.120975
31,31,0.0035,0.03,0.0555054199999999,66.86693499999998
32,32,0.0035,0.03,0.05750787,60.28161500000001
33,33,0.0035,0.03,0.0595103199999999,54.938385
34,34,0.0035,0.03,0.06151276,50.49038
35,35,0.0035,0.03,0.063515185,46.70721
36,36,0.0035,0.03,0.065517605,43.44076500000001
37,37,0.0035,0.03,0.067520025,40.58737
38,38,0.0035,0.03,0.0695224399999999,38.07247
39,39,0.0035,0.03,0.07152486,35.839929999999995
40,40,0.0035,0.03,0.073527275,33.845530000000004
41,41,0.0035,0.03,0.075529695,32.05359
42,42,0.0035,0.03,0.077532115,30.434729999999995
43,43,0.0035,0.03,0.079445385,29.02844
44,44,0.0035,0.03,0.0814368299999999,27.695805
45,45,0.0035,0.03,0.083439245,26.45944
46,46,0.0035,0.03,0.08544166,25.31434
47,47,0.0035,0.03,0.08744408,24.24773
48,48,0.0035,0.03,0.089446515,23.248945
49,49,0.0035,0.03,0.09144895,22.30853
50,50,0.0035,0.03,0.093451395,21.41826
51,51,0.0035,0.03,0.095453835,20.571075
52,52,0.0035,0.03,0.09745627,19.76141
53,53,0.0035,0.03,0.0994587599999999,18.98542
54,54,0.0035,0.03,0.1014611,18.24037
55,55,0.0035,0.03,0.1034636499999999,17.52222
56,56,0.0035,0.03,0.1054659999999999,16.82282
57,57,0.0035,0.03,0.1074685,16.136195
58,58,0.0035,0.03,0.1094709,15.46905
59,59,0.0035,0.03,0.11147335,14.832509999999996
60,60,0.0035,0.03,0.1134757999999999,14.232899999999995
61,61,0.0035,0.03,0.1154782,13.673155
62,62,0.0035,0.03,0.1174807,13.15537
63,63,0.0035,0.03,0.1194831,12.68007
64,64,0.0035,0.03,0.1214856,12.246635
65,65,0.0035,0.03,0.123488,11.856715
66,66,0.0035,0.03,0.1254914,11.519135000000002
67,67,0.0035,0.03,0.1277269999999999,11.222735
68,68,0.0035,0.03,0.1301369,10.98197
69,69,0.0035,0.03,0.1325464999999999,10.785475000000002
70,70,0.0035,0.03,0.13495645,10.6106
0,0,0.0035,0.04,0.0045239031499999,1.3723335
