,Unnamed: 0,Dmix,Lmix,X,velocity
32,32,0.003,0.05,0.0584222999999999,8.1483085
33,33,0.003,0.05,0.0604281899999999,7.685138999999999
34,34,0.003,0.05,0.062434085,7.260085999999999
35,35,0.003,0.05,0.06444004,6.868906
36,36,0.003,0.05,0.06644595,6.507080499999999
37,37,0.003,0.05,0.06845191,6.1704
38,38,0.003,0.05,0.0704578499999999,5.855456
39,39,0.003,0.05,0.0724637799999999,5.5597145
40,40,0.003,0.05,0.07446975,5.2813445
41,41,0.003,0.05,0.0764756499999999,5.0189665
42,42,0.003,0.05,0.07848159,4.771462999999999
43,43,0.003,0.05,0.08048748,4.5378805
44,44,0.003,0.05,0.082493375,4.317371
45,45,0.003,0.05,0.08449927,4.109176
46,46,0.003,0.05,0.08650516,3.91252
47,47,0.003,0.05,0.088511055,3.726563
48,48,0.003,0.05,0.090516945,3.550067
49,49,0.003,0.05,0.09252282,3.3801285000000005
50,50,0.003,0.05,0.0945286,3.2047265
51,51,0.003,0.05,0.09662601,3.060591
52,52,0.003,0.05,0.099014445,3.1394265
53,53,0.003,0.05,0.101424,3.1840730000000006
54,54,0.003,0.05,0.1038337,3.212036
0,0,0.0035,0.01,0.0015315262,1.2957222
1,1,0.0035,0.01,0.0048031915,1.9195695
2,2,0.0035,0.01,0.0080749975,2.3473985
3,3,0.0035,0.01,0.0113459299999999,2.750726
4,4,0.0035,0.01,0.013849545,4.237977999999999
5,5,0.0035,0.01,0.01458094,5.820395
6,6,0.0035,0.01,0.0152298049999999,7.160468999999999
7,7,0.0035,0.01,0.01587742,8.497564
8,8,0.0035,0.01,0.016523975,10.5880995
9,9,0.0035,0.01,0.017170235,14.264919999999998
10,10,0.0035,0.01,0.01781698,22.99303
11,11,0.0035,0.01,0.01850535,44.93446
12,12,0.0035,0.01,0.019383165,50.435095
13,13,0.0035,0.01,0.02028407,42.883865
14,14,0.0035,0.01,0.021184975,41.06639
15,15,0.0035,0.01,0.0220858749999999,40.26413000000001
16,16,0.0035,0.01,0.02298678,38.49554
17,17,0.0035,0.01,0.02388768,36.53817
18,18,0.0035,0.01,0.024788595,32.22015
19,19,0.0035,0.01,0.0256895149999999,27.534370000000003
20,20,0.0035,0.01,0.0265904299999999,24.634905
21,21,0.0035,0.01,0.0274913349999999,23.24761
22,22,0.0035,0.01,0.02839222,22.80532
23,23,0.0035,0.01,0.02929311,22.908745000000003
24,24,0.0035,0.01,0.030194,23.17855
25,25,0.0035,0.01,0.0310948999999999,23.44574
26,26,0.0035,0.01,0.03199579,23.83763
27,27,0.0035,0.01,0.03289666,24.33614
28,28,0.0035,0.01,0.033797545,24.89667
29,29,0.0035,0.01,0.0346984149999999,25.500855
30,30,0.0035,0.01,0.0355992949999999,26.17344
31,31,0.0035,0.01,0.036500175,26.902710000000003
32,32,0.0035,0.01,0.03740105,27.73059
33,33,0.0035,0.01,0.03834108,28.73009
34,34,0.0035,0.01,0.040047575,30.18872
35,35,0.0035,0.01,0.042054755,21.42084
36,36,0.0035,0.01,0.044061915,17.75755
37,37,0.0035,0.01,0.04606906,15.323505000000004
38,38,0.0035,0.01,0.048076195,13.683564999999998
39,39,0.0035,0.01,0.050083325,12.5477
40,40,0.0035,0.01,0.0520904649999999,11.681885
41,41,0.0035,0.01,0.0540976,10.944355000000002
42,42,0.0035,0.01,0.0561047349999999,10.2795685
43,43,0.0035,0.01,0.05811187,9.6787485
44,44,0.0035,0.01,0.060119005,9.1391005
45,45,0.0035,0.01,0.062126135,8.643259
46,46,0.0035,0.01,0.0641332349999999,8.177390500000001
47,47,0.0035,0.01,0.06614032,7.742390499999999
48,48,0.0035,0.01,0.068147405,7.347179
49,49,0.0035,0.01,0.0701544799999999,6.9897195
50,50,0.0035,0.01,0.07216157,6.6579435
51,51,0.0035,0.01,0.074168655,6.3423265
52,52,0.0035,0.01,0.0761757399999999,6.043515000000001
53,53,0.0035,0.01,0.07818281,5.76938
54,54,0.0035,0.01,0.08018987,5.515688000000001
55,55,0.0035,0.01,0.08219693,5.267920500000001
56,56,0.0035,0.01,0.084203985,5.024739500000001
57,57,0.0035,0.01,0.086211055,4.812113500000001
58,58,0.0035,0.01,0.08821812,4.633264500000001
59,59,0.0035,0.01,0.09022517,4.474069999999999
60,60,0.0035,0.01,0.092232235,4.3266075
61,61,0.0035,0.01,0.0942392899999999,4.188933999999999
62,62,0.0035,0.01,0.09624636,4.059517
63,63,0.0035,0.01,0.0982534149999999,3.935669
64,64,0.0035,0.01,0.10026046,3.8149615
65,65,0.0035,0.01,0.1022675499999999,3.6958555
66,66,0.0035,0.01,0.1042746,3.577714999999999
67,67,0.0035,0.01,0.10628165,3.460485
68,68,0.0035,0.01,0.1082886999999999,3.344442
69,69,0.0035,0.01,0.11029575,3.2300725
70,70,0.0035,0.01,0.1123028,3.1179735
71,71,0.0035,0.01,0.1143098999999999,3.0087909999999995
72,72,0.0035,0.01,0.11631695,2.9030065
73,73,0.0035,0.01,0.1183239999999999,2.800903
74,74,0.0035,0.01,0.12033105,2.702514
75,75,0.0035,0.01,0.1223381,2.6070405
76,76,0.0035,0.01,0.1243905,2.497694
77,77,0.0035,0.01,0.1267448,2.4655720000000003
78,78,0.0035,0.01,0.1291545,2.47471
79,79,0.0035,0.01,0.1315644,2.4816864999999995
0,0,0.0035,0.02,0.0013361019,7.5688925
1,1,0.0035,0.02,0.004476974,9.7101875
2,2,0.0035,0.02,0.0076524515,11.82677
3,3,0.0035,0.02,0.010826019,15.37229
4,4,0.0035,0.02,0.01357995,20.52397
5,5,0.0035,0.02,0.01455056,22.780425
6,6,0.0035,0.02,0.01528286,24.611365
7,7,0.0035,0.02,0.01602481,27.50935
8,8,0.0035,0.02,0.0167753699999999,34.768555
9,9,0.0035,0.02,0.01752415,49.859235000000005
10,10,0.0035,0.02,0.01829203,83.97611500000001
11,11,0.0035,0.02,0.0192837799999999,92.91118
12,12,0.0035,0.02,0.020336415,86.92895000000001
13,13,0.0035,0.02,0.0213890599999999,82.319155
14,14,0.0035,0.02,0.022441705,78.52006499999999
15,15,0.0035,0.02,0.0234943499999999,76.02331000000001
16,16,0.0035,0.02,0.024546985,74.741095
17,17,0.0035,0.02,0.025599655,76.14202500000002
18,18,0.0035,0.02,0.0266523499999999,80.92174
19,19,0.0035,0.02,0.027704995,85.73058499999999
20,20,0.0035,0.02,0.028757645,89.08641999999999
21,21,0.0035,0.02,0.029810285,91.30344499999998
22,22,0.0035,0.02,0.03086292,92.91442
23,23,0.0035,0.02,0.03191556,94.067165
24,24,0.0035,0.02,0.0329681999999999,94.87534
25,25,0.0035,0.02,0.0340208199999999,95.39313
26,26,0.0035,0.02,0.035073435,95.754235
27,27,0.0035,0.02,0.036126055,96.014735
28,28,0.0035,0.02,0.037178675,96.25805499999998
29,29,0.0035,0.02,0.038211065,96.90787500000002
30,30,0.0035,0.02,0.03982855,77.33805500000001
31,31,0.0035,0.02,0.04183561,61.25722
32,32,0.0035,0.02,0.04384275,51.7738
33,33,0.0035,0.02,0.0458499,45.11525
34,34,0.0035,0.02,0.047857065,39.972505000000005
35,35,0.0035,0.02,0.049864225,35.78208
36,36,0.0035,0.02,0.0518713899999999,32.278929999999995
37,37,0.0035,0.02,0.053878555,29.298310000000004
38,38,0.0035,0.02,0.0558857149999999,26.73153
39,39,0.0035,0.02,0.0578928849999999,24.507715
40,40,0.0035,0.02,0.0599000399999999,22.572035
41,41,0.0035,0.02,0.06190721,20.882405
42,42,0.0035,0.02,0.063914385,19.404765
43,43,0.0035,0.02,0.06592158,18.109585000000003
44,44,0.0035,0.02,0.06792876,16.969925
45,45,0.0035,0.02,0.069935945,15.960975
46,46,0.0035,0.02,0.071943135,15.061269999999997
47,47,0.0035,0.02,0.0739503199999999,14.25391
48,48,0.0035,0.02,0.075957505,13.526525
49,49,0.0035,0.02,0.07796472,12.86958
50,50,0.0035,0.02,0.0799719549999999,12.274895
51,51,0.0035,0.02,0.0819792,11.73582
52,52,0.0035,0.02,0.083986435,11.248525
53,53,0.0035,0.02,0.085993665,10.81471
54,54,0.0035,0.02,0.0880009099999999,10.439895
55,55,0.0035,0.02,0.09000816,10.135885
56,56,0.0035,0.02,0.092015495,9.8997645
57,57,0.0035,0.02,0.094022685,9.6477135
58,58,0.0035,0.02,0.09602986,9.33714
59,59,0.0035,0.02,0.09803709,8.985785000000002
60,60,0.0035,0.02,0.10004436,8.617144
61,61,0.0035,0.02,0.1020513999999999,8.245986500000003
62,62,0.0035,0.02,0.10405855,7.880683499999999
63,63,0.0035,0.02,0.1060656,7.526006
64,64,0.0035,0.02,0.1080727,7.184636
65,65,0.0035,0.02,0.11007975,6.8580275
66,66,0.0035,0.02,0.1120868999999999,6.5468075
67,67,0.0035,0.02,0.11409395,6.2505955
68,68,0.0035,0.02,0.11610105,5.96618
69,69,0.0035,0.02,0.1181080999999999,5.6723795
70,70,0.0035,0.02,0.1202356499999999,5.486947499999999
71,71,0.0035,0.02,0.1226353499999999,5.646860500000001
72,72,0.0035,0.02,0.1250449999999999,5.7365555
73,73,0.0035,0.02,0.12745465,5.807569
0,0,0.0035,0.03,0.0011796668999999,7.149918500000001
1,1,0.0035,0.03,0.00398364,9.021349
2,2,0.0035,0.03,0.0067141069999999,10.701951500000002
3,3,0.0035,0.03,0.0095686939999999,13.237100000000002
4,4,0.0035,0.03,0.01241573,17.28039
5,5,0.0035,0.03,0.0141617899999999,20.59254
6,6,0.0035,0.03,0.015001425,21.9561
7,7,0.0035,0.03,0.015838965,24.32617
8,8,0.0035,0.03,0.016676115,29.90084
9,9,0.0035,0.03,0.017521105,41.487845
10,10,0.0035,0.03,0.01839627,59.03583999999999
11,11,0.0035,0.03,0.0195251899999999,59.72196499999999
12,12,0.0035,0.03,0.02072647,57.8937
13,13,0.0035,0.03,0.021889555,56.326825
14,14,0.0035,0.03,0.02306898,57.766685
15,15,0.0035,0.03,0.0242702099999999,59.973065
16,16,0.0035,0.03,0.02547143,59.72074
17,17,0.0035,0.03,0.0266546899999999,56.95002999999999
18,18,0.0035,0.03,0.027814175,54.466215
19,19,0.0035,0.03,0.028984915,54.5826
20,20,0.0035,0.03,0.0301569649999999,55.903830000000006
21,21,0.0035,0.03,0.03135829,57.889555
22,22,0.0035,0.03,0.032507785,59.76891500000001
23,23,0.0035,0.03,0.033700745,61.64765
24,24,0.0035,0.03,0.0349019649999999,63.46757
25,25,0.0035,0.03,0.0361031849999999,65.129885
26,26,0.0035,0.03,0.0373044,66.72274999999999
27,27,0.0035,0.03,0.03864878,66.273915
28,28,0.0035,0.03,0.040588125,57.81572
29,29,0.0035,0.03,0.0425928999999999,51.38352
30,30,0.0035,0.03,0.044597745,46.44737
31,31,0.0035,0.03,0.0466024799999999,42.12757
32,32,0.0035,0.03,0.04860709,38.22868
33,33,0.0035,0.03,0.05061167,34.749565000000004
34,34,0.0035,0.03,0.052616205,31.668735
35,35,0.0035,0.03,0.05462073,28.945655
36,36,0.0035,0.03,0.0566252599999999,26.53598
37,37,0.0035,0.03,0.058629785,24.398935
38,38,0.0035,0.03,0.06063431,22.498410000000003
39,39,0.0035,0.03,0.062638825,20.80303
40,40,0.0035,0.03,0.064643345,19.28598
41,41,0.0035,0.03,0.06664785,17.9247
42,42,0.0035,0.03,0.06865235,16.700525
43,43,0.0035,0.03,0.070656855,15.597915000000004
44,44,0.0035,0.03,0.0726614,14.603784999999998
45,45,0.0035,0.03,0.07466595,13.70672
46,46,0.0035,0.03,0.07667049,12.896685
47,47,0.0035,0.03,0.078675025,12.1645
48,48,0.0035,0.03,0.08067955,11.501695000000002
49,49,0.0035,0.03,0.0826841,10.900435000000002
50,50,0.0035,0.03,0.08468875,10.353745
51,51,0.0035,0.03,0.0866934299999999,9.8554915
52,52,0.0035,0.03,0.088698115,9.400319
53,53,0.0035,0.03,0.090702785,8.9832695
54,54,0.0035,0.03,0.09270745,8.599748
55,55,0.0035,0.03,0.09471214,8.2459525
56,56,0.0035,0.03,0.096716815,7.9193725000000015
57,57,0.0035,0.03,0.098721485,7.618983500000001
58,58,0.0035,0.03,0.1007262249999999,7.343116999999999
59,59,0.0035,0.03,0.10273095,7.085547
60,60,0.0035,0.03,0.1047356,6.8372220000000015
61,61,0.0035,0.03,0.1067402999999999,6.592480999999999
62,62,0.0035,0.03,0.10874495,6.349955499999999
63,63,0.0035,0.03,0.11074945,6.1092625
64,64,0.0035,0.03,0.112754,5.8636985
65,65,0.0035,0.03,0.1148138,5.647600000000001
66,66,0.0035,0.03,0.117178,5.7643935
67,67,0.0035,0.03,0.1195875499999999,5.886209
68,68,0.0035,0.03,0.12199725,5.987668000000001
0,0,0.0035,0.04,0.0010933737999999,4.534294000000001
1,1,0.0035,0.04,0.0038290995,5.571315
2,2,0.0035,0.04,0.006674751,6.6324415000000005
3,3,0.0035,0.04,0.0095180235,8.160996500000001
4,4,0.0035,0.04,0.01235565,10.5614795
5,5,0.0035,0.04,0.0141959049999999,12.539039999999998
6,6,0.0035,0.04,0.01512665,13.327815
7,7,0.0035,0.04,0.01604374,14.725609999999998
8,8,0.0035,0.04,0.01694871,17.819270000000003
9,9,0.0035,0.04,0.017843275,22.841865
10,10,0.0035,0.04,0.018923805,25.107645
11,11,0.0035,0.04,0.02014172,24.284115000000007
12,12,0.0035,0.04,0.0213882099999999,33.856970000000004
13,13,0.0035,0.04,0.02267706,43.12032000000001
14,14,0.0035,0.04,0.023949345,46.025925
15,15,0.0035,0.04,0.025186025,38.213955
16,16,0.0035,0.04,0.026373215,30.131545
17,17,0.0035,0.04,0.0275633849999999,28.02625
18,18,0.0035,0.04,0.0287930549999999,30.51659
19,19,0.0035,0.04,0.0300825699999999,34.86706
