,Unnamed: 0,Dmix,Lmix,X,velocity
0,0,0.003,0.01,0.0013634693999999,7.028458499999999
1,1,0.003,0.01,0.0045971374999999,8.352068
2,2,0.003,0.01,0.007867065,10.499669
3,3,0.003,0.01,0.0111342785,14.10778
4,4,0.003,0.01,0.01373616,19.30427
5,5,0.003,0.01,0.014498075,19.978825
6,6,0.003,0.01,0.0151352249999999,18.703565000000005
7,7,0.003,0.01,0.0157156099999999,19.311695
8,8,0.003,0.01,0.016285575,22.78399
9,9,0.003,0.01,0.01687342,35.395230000000005
10,10,0.003,0.01,0.0174505849999999,55.814725
11,11,0.003,0.01,0.018041835,79.57052
12,12,0.003,0.01,0.01876053,113.71117999999998
13,13,0.003,0.01,0.0196295999999999,143.04180000000002
14,14,0.003,0.01,0.02053071,135.39655
15,15,0.003,0.01,0.021431755,130.44414999999998
16,16,0.003,0.01,0.02231252,139.42374999999998
17,17,0.003,0.01,0.02318871,141.9747
18,18,0.003,0.01,0.02408965,139.7701
19,19,0.003,0.01,0.0249786799999999,136.6253
20,20,0.003,0.01,0.025846575,134.12574999999998
21,21,0.003,0.01,0.026747515,134.73685
22,22,0.003,0.01,0.02764843,139.95345
23,23,0.003,0.01,0.02879367,168.22695000000002
24,24,0.003,0.01,0.03073654,122.2058
25,25,0.003,0.01,0.03274323,88.290225
26,26,0.003,0.01,0.0347502649999999,73.341165
27,27,0.003,0.01,0.036757035,63.912465
28,28,0.003,0.01,0.038763645,56.53972
29,29,0.003,0.01,0.040770185,50.456435
30,30,0.003,0.01,0.04277667,45.335135
31,31,0.003,0.01,0.04478313,40.96286500000001
32,32,0.003,0.01,0.046789535,37.186175
33,33,0.003,0.01,0.04879592,33.89678
34,34,0.003,0.01,0.0508023099999999,31.009565
35,35,0.003,0.01,0.05280863,28.458315
36,36,0.003,0.01,0.054814945,26.191005
37,37,0.003,0.01,0.0568212649999999,24.16616
38,38,0.003,0.01,0.0588275799999999,22.350629999999995
39,39,0.003,0.01,0.06083389,20.717695
40,40,0.003,0.01,0.062840155,19.24555
41,41,0.003,0.01,0.064846445,17.916125
42,42,0.003,0.01,0.0668527449999999,16.714215000000003
43,43,0.003,0.01,0.06885903,15.626809999999995
44,44,0.003,0.01,0.07081202,14.66016
45,45,0.003,0.01,0.072771205,13.793845
46,46,0.003,0.01,0.0747775,12.97636
47,47,0.003,0.01,0.0767837999999999,12.241185000000002
48,48,0.003,0.01,0.07879012,11.58605
49,49,0.003,0.01,0.0807966,11.043184999999998
50,50,0.003,0.01,0.082784355,10.56933
51,51,0.003,0.01,0.08471039,10.090594
52,52,0.003,0.01,0.086717455,9.684054
53,53,0.003,0.01,0.088724205,9.3071735
54,54,0.003,0.01,0.090730785,8.934072000000002
55,55,0.003,0.01,0.0927372549999999,8.5682055
56,56,0.003,0.01,0.094743695,8.214322
57,57,0.003,0.01,0.09675002,7.874876500000001
58,58,0.003,0.01,0.098756335,7.550705500000001
59,59,0.003,0.01,0.100762635,7.241802499999999
60,60,0.003,0.01,0.10276895,6.947804
61,61,0.003,0.01,0.10477525,6.6682595000000005
62,62,0.003,0.01,0.1067815999999999,6.402647499999999
63,63,0.003,0.01,0.10878775,6.1501675
64,64,0.003,0.01,0.1107812,5.908363999999999
65,65,0.003,0.01,0.11269965,5.686431000000001
66,66,0.003,0.01,0.1148115499999999,5.5254520000000005
67,67,0.003,0.01,0.11715895,5.567178499999999
68,68,0.003,0.01,0.1194951499999999,5.6054385
69,69,0.003,0.01,0.12190485,5.643738999999999
0,0,0.003,0.02,0.0013175346,9.662132500000002
1,1,0.003,0.02,0.004453512,11.159335
2,2,0.003,0.02,0.0076262479999999,13.844525
3,3,0.003,0.02,0.0107958695,18.22332
4,4,0.003,0.02,0.01354911,25.150720000000003
5,5,0.003,0.02,0.01451413,27.250355000000003
6,6,0.003,0.02,0.015230085,25.287285
7,7,0.003,0.02,0.015894525,29.550575
8,8,0.003,0.02,0.016560365,38.27667
9,9,0.003,0.02,0.017224765,58.6789
10,10,0.003,0.02,0.017933515,83.98745
11,11,0.003,0.02,0.018787875,113.93988
12,12,0.003,0.02,0.01982347,123.7155
13,13,0.003,0.02,0.0208762,122.0655
14,14,0.003,0.02,0.02192601,127.54489999999998
15,15,0.003,0.02,0.022928945,129.298
16,16,0.003,0.02,0.023981645,131.7387
17,17,0.003,0.02,0.0250343749999999,132.66819999999998
18,18,0.003,0.02,0.026039235,131.93475
19,19,0.003,0.02,0.027087245,130.4429
20,20,0.003,0.02,0.028130155,128.12645000000003
21,21,0.003,0.02,0.029736665,108.30060500000002
22,22,0.003,0.02,0.03174289,88.961185
23,23,0.003,0.02,0.03374935,75.30891999999997
24,24,0.003,0.02,0.03567151,65.69431999999999
25,25,0.003,0.02,0.03766234,58.190160000000006
26,26,0.003,0.02,0.039669075,52.230765000000005
27,27,0.003,0.02,0.04167574,47.32995
28,28,0.003,0.02,0.04368227,43.19022
29,29,0.003,0.02,0.045688715,39.61278
30,30,0.003,0.02,0.04769507,36.474835000000006
31,31,0.003,0.02,0.049701375,33.695535
32,32,0.003,0.02,0.051707645,31.215685
33,33,0.003,0.02,0.0537138649999999,28.990935
34,34,0.003,0.02,0.05572006,26.986715
35,35,0.003,0.02,0.05772622,25.175035
36,36,0.003,0.02,0.05973234,23.532795
37,37,0.003,0.02,0.0617384699999999,22.040765
38,38,0.003,0.02,0.06374457,20.683105
39,39,0.003,0.02,0.06575067,19.447275
40,40,0.003,0.02,0.067669655,18.363905
41,41,0.003,0.02,0.0696625449999999,17.340995
42,42,0.003,0.02,0.071668645,16.376265
43,43,0.003,0.02,0.073674745,15.481055
44,44,0.003,0.02,0.07568084,14.654605
45,45,0.003,0.02,0.077686965,13.89889
46,46,0.003,0.02,0.07969316,13.216354999999998
47,47,0.003,0.02,0.08169946,12.621225
48,48,0.003,0.02,0.08370606,12.055185
49,49,0.003,0.02,0.085712885,11.47197
50,50,0.003,0.02,0.087719685,10.93486
51,51,0.003,0.02,0.089726275,10.459355
52,52,0.003,0.02,0.091732695,10.0269775
53,53,0.003,0.02,0.09373899,9.626062999999998
54,54,0.003,0.02,0.095745195,9.249886
55,55,0.003,0.02,0.09775139,8.8940765
56,56,0.003,0.02,0.09975745,8.555806
57,57,0.003,0.02,0.1017635,8.233233
58,58,0.003,0.02,0.1037695999999999,7.924907
59,59,0.003,0.02,0.10577555,7.628954999999999
60,60,0.003,0.02,0.1077814499999999,7.344010499999999
61,61,0.003,0.02,0.1098788,7.138896
62,62,0.003,0.02,0.1122674999999999,7.132814000000001
63,63,0.003,0.02,0.1146772,7.1539315000000006
64,64,0.003,0.02,0.1170113999999999,7.170883999999999
0,0,0.003,0.03,0.0011821105,8.073597
1,1,0.003,0.03,0.0040013364999999,8.912691500000001
2,2,0.003,0.03,0.0068381135,10.6702475
3,3,0.003,0.03,0.0095673985,13.154065
4,4,0.003,0.03,0.012412985,17.485310000000002
5,5,0.003,0.03,0.0141463,21.5498
6,6,0.003,0.03,0.014956365,20.59627
7,7,0.003,0.03,0.01567484,19.626775
8,8,0.003,0.03,0.016418625,27.735715
9,9,0.003,0.03,0.017179305,45.294055
10,10,0.003,0.03,0.01797747,60.118595000000006
11,11,0.003,0.03,0.0189855,73.68354000000001
12,12,0.003,0.03,0.020183225,77.678645
13,13,0.003,0.03,0.021335155,80.09968
14,14,0.003,0.03,0.022540015,81.790205
15,15,0.003,0.03,0.023744885,83.34644499999999
16,16,0.003,0.03,0.024936685,84.16356499999999
17,17,0.003,0.03,0.02609455,82.92774499999999
18,18,0.003,0.03,0.027282495,80.69460000000001
19,19,0.003,0.03,0.0285638699999999,75.77135499999999
20,20,0.003,0.03,0.0304857399999999,65.31370000000001
21,21,0.003,0.03,0.03245111,55.871945
22,22,0.003,0.03,0.03439503,48.72663
23,23,0.003,0.03,0.03632416,43.423205
24,24,0.003,0.03,0.03827054,39.49543
25,25,0.003,0.03,0.0402029599999999,36.6722
26,26,0.003,0.03,0.042117975,34.426505
27,27,0.003,0.03,0.044123445,32.377805
28,28,0.003,0.03,0.046032285,30.45912
29,29,0.003,0.03,0.04803236,28.531875000000003
30,30,0.003,0.03,0.0500366099999999,26.724315
31,31,0.003,0.03,0.05204076,25.04763
32,32,0.003,0.03,0.0540448,23.501715
33,33,0.003,0.03,0.0560487999999999,22.07953
34,34,0.003,0.03,0.0580527999999999,20.771610000000003
35,35,0.003,0.03,0.060056735,19.56827
