,Dmix,Lmix,X,velocity
0,0.004,0.04,0.0019069502,5.676810333333334
1,0.004,0.04,0.006173095333333332,7.603476
2,0.004,0.04,0.010458511333333337,10.440051666666667
3,0.004,0.04,0.01393315,14.689749999999998
4,0.004,0.04,0.01533276,17.18504333333333
5,0.004,0.04,0.016589606666666666,21.84319
6,0.004,0.04,0.017871989999999997,36.60306666666667
7,0.004,0.04,0.019360503333333334,40.909549999999996
8,0.004,0.04,0.021121023333333332,33.584783333333334
9,0.004,0.04,0.022880206666666666,25.54055333333333
10,0.004,0.04,0.02462026000000001,23.78719
11,0.004,0.04,0.026337566666666666,30.721606666666663
12,0.004,0.04,0.028098803333333332,40.66627666666667
13,0.004,0.04,0.029874733333333334,46.45182666666667
14,0.004,0.04,0.03167655,50.398720000000004
15,0.004,0.04,0.033478376666666664,52.64298666666668
16,0.004,0.04,0.03528020333333334,53.65618333333334
17,0.004,0.04,0.037082036666666665,53.87791666666667
18,0.004,0.04,0.03888386333333334,53.60959333333333
19,0.004,0.04,0.04068569666666668,53.03083333333333
20,0.004,0.04,0.042487523333333346,52.29207333333333
21,0.004,0.04,0.04428935333333335,51.50114666666668
22,0.004,0.04,0.046091169999999994,50.72499666666666
23,0.004,0.04,0.04789296999999999,50.00145
24,0.004,0.04,0.04969476999999999,49.34954333333334
25,0.004,0.04,0.05149657333333333,48.77850333333334
26,0.004,0.04,0.05329838333333333,48.28828
27,0.004,0.04,0.05510019000000001,47.87240666666667
28,0.004,0.04,0.05690199,47.597359999999995
29,0.004,0.04,0.058943999999999996,44.584559999999996
30,0.004,0.04,0.06186925333333334,34.174330000000005
31,0.004,0.04,0.06487651333333334,28.159383333333334
32,0.004,0.04,0.06788378666666667,24.058556666666664
33,0.004,0.04,0.07089116666666667,20.983696666666667
34,0.004,0.04,0.07389858333333335,18.569409999999998
35,0.004,0.04,0.07690601666666667,16.618083333333335
36,0.004,0.04,0.07991347333333333,15.011063333333333
37,0.004,0.04,0.08292093666666668,13.675833333333333
38,0.004,0.04,0.08592839666666666,12.559460000000001
39,0.004,0.04,0.08893585333333333,11.607649999999998
40,0.004,0.04,0.09194331333333335,10.772763333333334
41,0.004,0.04,0.09495077666666667,10.027160666666665
42,0.004,0.04,0.09795823666666666,9.358158333333332
43,0.004,0.04,0.10096572999999999,8.758998
44,0.004,0.04,0.10397326666666665,8.224344
45,0.004,0.04,0.10698056666666668,7.749060333333333
46,0.004,0.04,0.109988,7.327454000000001
47,0.004,0.04,0.1129955,6.953086333333333
48,0.004,0.04,0.116003,6.620460333333332
49,0.004,0.04,0.11901049999999999,6.325002666666666
50,0.004,0.04,0.122018,6.060366
51,0.004,0.04,0.1250255,5.817549666666667
52,0.004,0.04,0.12803299999999998,5.586873666666666
53,0.004,0.04,0.13104069999999998,5.358585666666667
54,0.004,0.04,0.13406693333333336,5.102872666666666
55,0.004,0.04,0.13751073333333333,5.2531713333333325
56,0.004,0.04,0.14112526666666667,5.405563999999999
