,Unnamed: 0,Dmix,Lmix,X,velocity
30,30,0.003,0.02,0.0550495149999999,51.180685
31,31,0.003,0.02,0.057055015,46.73296499999999
32,32,0.003,0.02,0.059060465,42.958650000000006
33,33,0.003,0.02,0.06106585,39.704130000000006
34,34,0.003,0.02,0.063071215,36.86212
35,35,0.003,0.02,0.0650765649999999,34.35771
36,36,0.003,0.02,0.067081835,32.135955
37,37,0.003,0.02,0.06908709,30.15502
38,38,0.003,0.02,0.0710221,28.44305
39,39,0.003,0.02,0.07299729,26.873015
40,40,0.003,0.02,0.07500249,25.41839
41,41,0.003,0.02,0.0770077,24.08642
42,42,0.003,0.02,0.07901291,22.861815
43,43,0.003,0.02,0.0810180699999999,21.731615
44,44,0.003,0.02,0.083023175,20.684865
45,45,0.003,0.02,0.085028275,19.712485
46,46,0.003,0.02,0.0870334,18.807325
47,47,0.003,0.02,0.08903859,17.97191
48,48,0.003,0.02,0.09104387,17.205915000000005
49,49,0.003,0.02,0.09304928,16.435314999999996
50,50,0.003,0.02,0.09505475,15.620955
51,51,0.003,0.02,0.09706034,14.816595
52,52,0.003,0.02,0.09906595,14.068184999999996
53,53,0.003,0.02,0.1010713999999999,13.398625
54,54,0.003,0.02,0.10307685,12.805375000000002
55,55,0.003,0.02,0.1050821999999999,12.27383
56,56,0.003,0.02,0.10708745,11.790705
57,57,0.003,0.02,0.10909275,11.34661
58,58,0.003,0.02,0.111098,10.935125
59,59,0.003,0.02,0.1131031999999999,10.55192
60,60,0.003,0.02,0.11510825,10.194345000000002
61,61,0.003,0.02,0.1171135,9.8618945
62,62,0.003,0.02,0.1190972,9.56266
63,63,0.003,0.02,0.1210383999999999,9.330115500000002
64,64,0.003,0.02,0.12328955,9.1576605
65,65,0.003,0.02,0.12563115,9.0562575
66,66,0.003,0.02,0.128041,8.983642499999998
0,0,0.003,0.03,0.00413047555,1.3487085
1,1,0.003,0.03,0.0112918955,1.6144085
2,2,0.003,0.03,0.015563575,3.192018
3,3,0.003,0.03,0.019779375,9.163022000000002
4,4,0.003,0.03,0.02358563,56.8398
5,5,0.003,0.03,0.0252457249999999,96.94462
6,6,0.003,0.03,0.02635137,137.3104
7,7,0.003,0.03,0.027046055,152.23430000000002
8,8,0.003,0.03,0.02782537,147.32959999999997
9,9,0.003,0.03,0.02857298,131.0878
10,10,0.003,0.03,0.0292784299999999,136.53975
11,11,0.003,0.03,0.030070025,120.87355
12,12,0.003,0.03,0.031007775,127.63035000000002
13,13,0.003,0.03,0.032196925,119.65515
14,14,0.003,0.03,0.03334761,119.10645
15,15,0.003,0.03,0.034552585,118.65695
16,16,0.003,0.03,0.035741405,117.20285
17,17,0.003,0.03,0.03690225,114.68365
18,18,0.003,0.03,0.0381072499999999,111.61805
19,19,0.003,0.03,0.039253785,107.6574
20,20,0.003,0.03,0.0405366199999999,102.478215
21,21,0.003,0.03,0.04241747,91.958855
22,22,0.003,0.03,0.0444095949999999,80.27356999999999
23,23,0.003,0.03,0.04632433,69.78772000000001
24,24,0.003,0.03,0.0482876,60.69751499999999
25,25,0.003,0.03,0.05021462,53.21504
26,26,0.003,0.03,0.0521206749999999,46.98228
27,27,0.003,0.03,0.054044125,41.750185
28,28,0.003,0.03,0.055953775,37.739395
29,29,0.003,0.03,0.0579531,34.586195
30,30,0.003,0.03,0.059956945,31.980565
31,31,0.003,0.03,0.061960545,29.738280000000003
32,32,0.003,0.03,0.0639640149999999,27.77359
33,33,0.003,0.03,0.0659674,26.032310000000003
34,34,0.003,0.03,0.06797073,24.474645
35,35,0.003,0.03,0.069974035,23.070345000000003
36,36,0.003,0.03,0.07197726,21.796355
37,37,0.003,0.03,0.07398046,20.634755
38,38,0.003,0.03,0.07598364,19.57128
39,39,0.003,0.03,0.0779868,18.5943
40,40,0.003,0.03,0.0799899449999999,17.694384999999997
41,41,0.003,0.03,0.0819930149999999,16.863315
42,42,0.003,0.03,0.0839960749999999,16.09428
43,43,0.003,0.03,0.0859991349999999,15.381475000000004
44,44,0.003,0.03,0.08800219,14.720074999999998
45,45,0.003,0.03,0.090005245,14.10564
46,46,0.003,0.03,0.09200828,13.53208
47,47,0.003,0.03,0.094011335,12.989430000000002
48,48,0.003,0.03,0.096014505,12.467535000000002
49,49,0.003,0.03,0.097943535,11.980625
50,50,0.003,0.03,0.0999207,11.507415
51,51,0.003,0.03,0.10192385,11.05123
52,52,0.003,0.03,0.1039271,10.624245
53,53,0.003,0.03,0.1059302,10.22673
54,54,0.003,0.03,0.10793325,9.8568345
55,55,0.003,0.03,0.1099363,9.5120215
56,56,0.003,0.03,0.1119393,9.190196000000002
57,57,0.003,0.03,0.1139422,8.891954
58,58,0.003,0.03,0.1159460999999999,8.632810000000001
59,59,0.003,0.03,0.118182,8.461975500000001
60,60,0.003,0.03,0.1205915999999999,8.384293
61,61,0.003,0.03,0.1230014,8.330521000000003
62,62,0.003,0.03,0.1253949499999999,8.281956000000001
0,0,0.003,0.04,0.0045238693,1.3096115000000002
1,1,0.003,0.04,0.011922429,1.653075
2,2,0.003,0.04,0.01651311,3.7520105
3,3,0.003,0.04,0.021097125,14.8684725
4,4,0.003,0.04,0.024453535,75.36156500000001
5,5,0.003,0.04,0.025879255,102.699625
6,6,0.003,0.04,0.02679599,137.2316
7,7,0.003,0.04,0.0276145749999999,129.56045
8,8,0.003,0.04,0.0284679799999999,114.47675
9,9,0.003,0.04,0.029254805,117.83615000000002
10,10,0.003,0.04,0.03012165,106.22991499999998
11,11,0.003,0.04,0.03121723,106.97875
12,12,0.003,0.04,0.0325330899999999,105.199
13,13,0.003,0.04,0.033842955,107.42545
14,14,0.003,0.04,0.0351378149999999,104.8777
15,15,0.003,0.04,0.03642257,99.020775
16,16,0.003,0.04,0.037692845,88.818025
17,17,0.003,0.04,0.038955205,75.631485
18,18,0.003,0.04,0.040188325,63.416945
19,19,0.003,0.04,0.041785195,52.145105
20,20,0.003,0.04,0.043603635,44.24298
21,21,0.003,0.04,0.045482335,39.54290999999999
22,22,0.003,0.04,0.047415065,36.23436
23,23,0.003,0.04,0.04935759,33.51219999999999
24,24,0.003,0.04,0.0513623549999999,31.06032
25,25,0.003,0.04,0.0533668449999999,28.85591
26,26,0.003,0.04,0.0553712,26.8715
27,27,0.003,0.04,0.05737549,25.083715000000005
28,28,0.003,0.04,0.059379715,23.470099999999995
29,29,0.003,0.04,0.0613839249999999,22.010079999999995
30,30,0.003,0.04,0.063388085,20.68524
31,31,0.003,0.04,0.0653921999999999,19.4795
32,32,0.003,0.04,0.0673963,18.378985
33,33,0.003,0.04,0.06940039,17.371755
34,34,0.003,0.04,0.07140448,16.4478
35,35,0.003,0.04,0.073408505,15.598340000000002
36,36,0.003,0.04,0.0754126,14.8159
37,37,0.003,0.04,0.0774166299999999,14.09395
38,38,0.003,0.04,0.0794207,13.42652
39,39,0.003,0.04,0.081424755,12.80747
40,40,0.003,0.04,0.0834288,12.23058
41,41,0.003,0.04,0.08543236,11.68962
42,42,0.003,0.04,0.0873367,11.208279999999998
43,43,0.003,0.04,0.0893407999999999,10.729539999999998
44,44,0.003,0.04,0.0913447999999999,10.277235
45,45,0.003,0.04,0.0933488,9.85101
46,46,0.003,0.04,0.0953527999999999,9.4502315
47,47,0.003,0.04,0.0973568,9.073763499999998
48,48,0.003,0.04,0.099360755,8.720153499999999
49,49,0.003,0.04,0.1013646,8.387792
50,50,0.003,0.04,0.1033685,8.075053
51,51,0.003,0.04,0.1053723,7.780367
52,52,0.003,0.04,0.1073762,7.502287
53,53,0.003,0.04,0.1093799,7.240577
54,54,0.003,0.04,0.11138655,7.0120000000000005
55,55,0.003,0.04,0.11364095,6.884850500000001
56,56,0.003,0.04,0.1160504999999999,6.8503
57,57,0.003,0.04,0.11846015,6.830049
58,58,0.003,0.04,0.12086985,6.8131270000000015
0,0,0.003,0.05,0.0047501081,1.308616
1,1,0.003,0.05,0.0123135349999999,1.7679665
2,2,0.003,0.05,0.017210355,4.4300690000000005
3,3,0.003,0.05,0.02207698,25.543122500000003
4,4,0.003,0.05,0.02487961,85.07682
5,5,0.003,0.05,0.0262629299999999,120.244275
6,6,0.003,0.05,0.027173265,135.12035
7,7,0.003,0.05,0.028154395,123.73270000000002
8,8,0.003,0.05,0.029045055,123.34250000000002
9,9,0.003,0.05,0.03001707,111.50925
10,10,0.003,0.05,0.031221675,106.3665
11,11,0.003,0.05,0.0326845599999999,98.738745
12,12,0.003,0.05,0.034131655,92.446985
13,13,0.003,0.05,0.035547755,78.64911500000001
14,14,0.003,0.05,0.036921115,60.363435
15,15,0.003,0.05,0.038204095,41.37951
16,16,0.003,0.05,0.039409465,26.994995
17,17,0.003,0.05,0.04062647,19.794745
18,18,0.003,0.05,0.0422391399999999,18.584245
19,19,0.003,0.05,0.04412018,18.84163
20,20,0.003,0.05,0.046039425,18.278859999999995
21,21,0.003,0.05,0.04804526,17.25017
22,22,0.003,0.05,0.0500507799999999,16.143394999999998
23,23,0.003,0.05,0.052056185,15.085719999999998
24,24,0.003,0.05,0.0540615349999999,14.10827
25,25,0.003,0.05,0.0560668649999999,13.21376
26,26,0.003,0.05,0.058072185,12.39699
27,27,0.003,0.05,0.0600774799999999,11.650865
28,28,0.003,0.05,0.0620827749999999,10.96848
29,29,0.003,0.05,0.064088035,10.343514999999998
30,30,0.003,0.05,0.06609329,9.7701405
31,31,0.003,0.05,0.068098535,9.24295
32,32,0.003,0.05,0.07010379,8.756917999999999
33,33,0.003,0.05,0.072109035,8.307395499999998
34,34,0.003,0.05,0.07411429,7.890354499999999
35,35,0.003,0.05,0.076119525,7.502562999999999
36,36,0.003,0.05,0.0781247499999999,7.141469500000001
37,37,0.003,0.05,0.08012995,6.8049575
38,38,0.003,0.05,0.082135145,6.4911385
39,39,0.003,0.05,0.08414034,6.1982885
40,40,0.003,0.05,0.086094085,5.930748999999999
41,41,0.003,0.05,0.0880504149999999,5.682181000000001
42,42,0.003,0.05,0.0900555449999999,5.441660000000001
43,43,0.003,0.05,0.0920606899999999,5.215161
44,44,0.003,0.05,0.0940658299999999,5.001527000000001
45,45,0.003,0.05,0.09607085,4.799727
46,46,0.003,0.05,0.0980758499999999,4.6088070000000005
47,47,0.003,0.05,0.1000808149999999,4.427824
48,48,0.003,0.05,0.10208575,4.2556025
49,49,0.003,0.05,0.10409075,4.090012
50,50,0.003,0.05,0.10609555,3.9277195
51,51,0.003,0.05,0.1082376,3.824858
52,52,0.003,0.05,0.1106414,3.827179
53,53,0.003,0.05,0.113051,3.831095499999999
54,54,0.003,0.05,0.11546055,3.833577000000001
0,0,0.0035,0.01,0.0035185402,1.3494475
1,1,0.0035,0.01,0.010176883,1.512176
2,2,0.0035,0.01,0.0140160299999999,2.4719460000000004
3,3,0.0035,0.01,0.01759942,5.049410999999999
4,4,0.0035,0.01,0.021184045,16.202999
5,5,0.0035,0.01,0.0240241849999999,72.87510999999998
6,6,0.0035,0.01,0.0252509299999999,99.64931
7,7,0.0035,0.01,0.026193235,127.6446
8,8,0.0035,0.01,0.026710415,162.0976
9,9,0.0035,0.01,0.0272350749999999,162.519
10,10,0.0035,0.01,0.027806385,156.17284999999998
11,11,0.0035,0.01,0.02836053,128.53545000000005
12,12,0.0035,0.01,0.028868255,160.84210000000002
13,13,0.0035,0.01,0.029396335,162.17925
14,14,0.0035,0.01,0.02999961,144.58595
15,15,0.0035,0.01,0.0306786949999999,162.04130000000004
16,16,0.0035,0.01,0.0315314799999999,168.1784
17,17,0.0035,0.01,0.03238914,147.35790000000003
18,18,0.0035,0.01,0.0332380149999999,149.4039
19,19,0.0035,0.01,0.0341006,143.91795
20,20,0.0035,0.01,0.03500162,138.27384999999998
21,21,0.0035,0.01,0.0358630449999999,132.86765
22,22,0.0035,0.01,0.0367555949999999,127.00224999999998
23,23,0.0035,0.01,0.037614785,122.90889999999996
24,24,0.0035,0.01,0.0385157999999999,120.5898
25,25,0.0035,0.01,0.039389225,119.70859999999998
26,26,0.0035,0.01,0.040272665,119.7966
27,27,0.0035,0.01,0.04117358,120.5157
28,28,0.0035,0.01,0.0420745099999999,121.60300000000002
29,29,0.0035,0.01,0.0429754299999999,122.95694999999998
30,30,0.0035,0.01,0.0438763599999999,124.56744999999998
31,31,0.0035,0.01,0.0447772799999999,126.42825
32,32,0.0035,0.01,0.04567821,128.50915
33,33,0.0035,0.01,0.0465791299999999,130.93775
34,34,0.0035,0.01,0.047480055,133.78734999999998
35,35,0.0035,0.01,0.048380975,137.2962
36,36,0.0035,0.01,0.0492819,142.22224999999997
37,37,0.0035,0.01,0.05022185,156.3352
38,38,0.0035,0.01,0.051765145,146.85430000000002
39,39,0.0035,0.01,0.053661465,110.4539
40,40,0.0035,0.01,0.055635995,94.49643
41,41,0.0035,0.01,0.057606485,82.79416499999999
42,42,0.0035,0.01,0.059545505,73.57130000000001
43,43,0.0035,0.01,0.06155045,65.37856
44,44,0.0035,0.01,0.0635554399999999,58.40581
45,45,0.0035,0.01,0.065560445,52.49762
46,46,0.0035,0.01,0.0675655149999999,47.461205
47,47,0.0035,0.01,0.0695706149999999,43.14566
48,48,0.0035,0.01,0.07157573,39.43468
49,49,0.0035,0.01,0.073580885,36.213165
50,50,0.0035,0.01,0.07558609,33.37480000000001
51,51,0.0035,0.01,0.07759134,30.846725000000003
52,52,0.0035,0.01,0.079596635,28.593315
53,53,0.0035,0.01,0.0816019249999999,26.589605
54,54,0.0035,0.01,0.08360726,24.800695
55,55,0.0035,0.01,0.0856126599999999,23.18182
56,56,0.0035,0.01,0.087618115,21.701225
57,57,0.0035,0.01,0.08962365,20.35066
58,58,0.0035,0.01,0.0916293149999999,19.098125
59,59,0.0035,0.01,0.093565795,17.932170000000003
60,60,0.0035,0.01,0.09554047,16.83096
61,61,0.0035,0.01,0.097546155,15.831845
62,62,0.0035,0.01,0.0995517299999999,14.943859999999995
63,63,0.0035,0.01,0.1015571999999999,14.149584999999998
64,64,0.0035,0.01,0.10356255,13.43461
65,65,0.0035,0.01,0.10556785,12.78878
66,66,0.0035,0.01,0.10757315,12.20339
67,67,0.0035,0.01,0.1095782499999999,11.670295
68,68,0.0035,0.01,0.1115834,11.182235
69,69,0.0035,0.01,0.1135884999999999,10.73311
70,70,0.0035,0.01,0.1155935999999999,10.317935
71,71,0.0035,0.01,0.11759875,9.932533
72,72,0.0035,0.01,0.11960385,9.573269000000002
73,73,0.0035,0.01,0.121609,9.2368955
74,74,0.0035,0.01,0.12361415,8.920530999999999
75,75,0.0035,0.01,0.12561925,8.621731
76,76,0.0035,0.01,0.1276243,8.338647
77,77,0.0035,0.01,0.1295516,8.079316500000001
78,78,0.0035,0.01,0.13153425,7.828884499999999
79,79,0.0035,0.01,0.13353925,7.589352000000001
80,80,0.0035,0.01,0.1355502,7.3830675
81,81,0.0035,0.01,0.1378224,7.239802500000001
82,82,0.0035,0.01,0.1401530499999999,7.161177
83,83,0.0035,0.01,0.1425215,7.1039535
84,84,0.0035,0.01,0.1449309999999999,7.0568245
0,0,0.0035,0.02,0.0038000305999999,1.3503699999999998
1,1,0.0035,0.02,0.010716827,1.559752
2,2,0.0035,0.02,0.0147576999999999,2.787701
3,3,0.0035,0.02,0.01865663,6.5896495
4,4,0.0035,0.02,0.0225093499999999,32.887510000000006
5,5,0.0035,0.02,0.02466163,90.183055
6,6,0.0035,0.02,0.02587913,110.24549500000003
7,7,0.0035,0.02,0.026603895,157.95835
8,8,0.0035,0.02,0.027218095,157.6624
9,9,0.0035,0.02,0.027865195,155.33615
10,10,0.0035,0.02,0.02851342,138.3467
11,11,0.0035,0.02,0.029121405,155.0127
12,12,0.0035,0.02,0.0297968,141.63245
13,13,0.0035,0.02,0.0305468449999999,142.06705
14,14,0.0035,0.02,0.0314736,153.08405
15,15,0.0035,0.02,0.0324719999999999,142.6935
16,16,0.0035,0.02,0.03348165,143.15474999999998
17,17,0.0035,0.02,0.03450743,138.89569999999998
18,18,0.0035,0.02,0.03553466,135.9128
19,19,0.0035,0.02,0.036560835,132.31760000000003
20,20,0.0035,0.02,0.037587665,128.28744999999998
21,21,0.0035,0.02,0.03861745,124.1901
22,22,0.0035,0.02,0.039640605,120.859
23,23,0.0035,0.02,0.040690525,118.43435
24,24,0.0035,0.02,0.04169346,116.84025
25,25,0.0035,0.02,0.0427461549999999,115.97530000000002
26,26,0.0035,0.02,0.043798845,115.67335
27,27,0.0035,0.02,0.0448514849999999,115.73875
28,28,0.0035,0.02,0.04590413,116.1087
29,29,0.0035,0.02,0.046956785,116.66865
30,30,0.0035,0.02,0.048009415,117.32845
31,31,0.0035,0.02,0.04901725,117.9864
32,32,0.0035,0.02,0.0500706349999999,117.7711
33,33,0.0035,0.02,0.051633065,106.174295
34,34,0.0035,0.02,0.05362058,91.344605
35,35,0.0035,0.02,0.0556257599999999,80.48020499999998
36,36,0.0035,0.02,0.0576309,72.05094499999998
37,37,0.0035,0.02,0.0595597399999999,65.44409999999999
38,38,0.0035,0.02,0.06154092,59.72320499999999
39,39,0.0035,0.02,0.06354601,54.69751
40,40,0.0035,0.02,0.06555111,50.30638
41,41,0.0035,0.02,0.0675562099999999,46.444485
42,42,0.0035,0.02,0.0695153199999999,43.10973
43,43,0.0035,0.02,0.07146615,40.18517000000001
44,44,0.0035,0.02,0.07347125,37.441695
45,45,0.0035,0.02,0.07547635,34.940805000000005
46,46,0.0035,0.02,0.07748145,32.656625
47,47,0.0035,0.02,0.07948657,30.56562
48,48,0.0035,0.02,0.081491785,28.647735
49,49,0.0035,0.02,0.083496985,26.886105
50,50,0.0035,0.02,0.085502225,25.26587
51,51,0.0035,0.02,0.087507485,23.773285
52,52,0.0035,0.02,0.089512805,22.39584
53,53,0.0035,0.02,0.091518175,21.122440000000005
54,54,0.0035,0.02,0.0935236249999999,19.94332
55,55,0.0035,0.02,0.095529095,18.84937
56,56,0.0035,0.02,0.0975346949999999,17.834165
57,57,0.0035,0.02,0.099540445,16.88809
58,58,0.0035,0.02,0.10154645,15.947885000000005
59,59,0.0035,0.02,0.10345905,15.050945
60,60,0.0035,0.02,0.10545815,14.197875000000002
61,61,0.0035,0.02,0.107464,13.45498
62,62,0.0035,0.02,0.1094696499999999,12.808035
63,63,0.0035,0.02,0.11147515,12.235074999999998
64,64,0.0035,0.02,0.1134805999999999,11.719055
65,65,0.0035,0.02,0.1154858999999999,11.248605
66,66,0.0035,0.02,0.1174913,10.815915
67,67,0.0035,0.02,0.1194965499999999,10.415385
68,68,0.0035,0.02,0.1215017499999999,10.0428725
69,69,0.0035,0.02,0.1235068499999999,9.6951895
70,70,0.0035,0.02,0.125512,9.3701035
71,71,0.0035,0.02,0.12751715,9.067261999999996
72,72,0.0035,0.02,0.12952225,8.7940835
73,73,0.0035,0.02,0.1314725,8.589944999999998
74,74,0.0035,0.02,0.1337059999999999,8.4577965
75,75,0.0035,0.02,0.13611575,8.386419
76,76,0.0035,0.02,0.1385255,8.334125499999999
0,0,0.0035,0.03,0.00413047555,1.3487085
1,1,0.0035,0.03,0.0112918955,1.6144085
2,2,0.0035,0.03,0.01556357,3.192018
3,3,0.0035,0.03,0.019779375,9.163022000000002
4,4,0.0035,0.03,0.02358563,56.8398
5,5,0.0035,0.03,0.0252457249999999,96.944665
6,6,0.0035,0.03,0.0263512799999999,137.59535
7,7,0.0035,0.03,0.0270468999999999,152.54900000000004
8,8,0.0035,0.03,0.027828685,144.9862
9,9,0.0035,0.03,0.0285737749999999,130.80245
10,10,0.0035,0.03,0.029280365,136.66519999999997
11,11,0.0035,0.03,0.030071135,120.56525
12,12,0.0035,0.03,0.0310068849999999,127.6473
13,13,0.0035,0.03,0.0321906899999999,119.9911
14,14,0.0035,0.03,0.033340575,119.55260000000004
15,15,0.0035,0.03,0.0345419,119.18065000000004
16,16,0.0035,0.03,0.0357233,117.85865
17,17,0.0035,0.03,0.0368845,115.5907
18,18,0.0035,0.03,0.038085835,112.80800000000002
19,19,0.0035,0.03,0.0392290649999999,109.15165
20,20,0.0035,0.03,0.04042856,105.1745
21,21,0.0035,0.03,0.04157635,101.00993
22,22,0.0035,0.03,0.04276705,96.92612
23,23,0.0035,0.03,0.043912775,93.046345
24,24,0.0035,0.03,0.0450938299999999,89.843145
25,25,0.0035,0.03,0.046255655,87.284105
26,26,0.0035,0.03,0.0474287299999999,85.4491
27,27,0.0035,0.03,0.0485984099999999,84.116255
28,28,0.0035,0.03,0.0497832599999999,83.120485
29,29,0.0035,0.03,0.051228825,78.97546
30,30,0.0035,0.03,0.0532229999999999,70.468635
31,31,0.0035,0.03,0.0552266249999999,62.79337999999999
32,32,0.0035,0.03,0.05723014,56.373845
33,33,0.0035,0.03,0.059233515,51.13228
34,34,0.0035,0.03,0.0612368,46.76698
35,35,0.0035,0.03,0.06324002,43.038945
36,36,0.0035,0.03,0.0652431949999999,39.800355
37,37,0.0035,0.03,0.0672463599999999,36.952470000000005
38,38,0.0035,0.03,0.06924947,34.426145000000005
39,39,0.0035,0.03,0.071252525,32.171505
40,40,0.0035,0.03,0.0732555799999999,30.152725
41,41,0.0035,0.03,0.075160555,28.425535
42,42,0.0035,0.03,0.0771615,26.789545
43,43,0.0035,0.03,0.0791645,25.27702
44,44,0.0035,0.03,0.0811675299999999,23.88477
45,45,0.0035,0.03,0.08317055,22.600705
46,46,0.0035,0.03,0.08517355,21.414045
47,47,0.0035,0.03,0.0871765499999999,20.315285
48,48,0.0035,0.03,0.0891796,19.296835000000005
49,49,0.0035,0.03,0.09118263,18.35268
50,50,0.0035,0.03,0.09313971,17.493715
51,51,0.0035,0.03,0.09508855,16.70504
52,52,0.0035,0.03,0.097091585,15.932815000000002
53,53,0.0035,0.03,0.09909461,15.202795
54,54,0.0035,0.03,0.10109765,14.514040000000003
55,55,0.0035,0.03,0.1031007,13.865205
56,56,0.0035,0.03,0.1051039,13.25531
57,57,0.0035,0.03,0.10710715,12.68311
58,58,0.0035,0.03,0.1091103,12.145255
59,59,0.0035,0.03,0.1111135,11.63587
60,60,0.0035,0.03,0.1131167999999999,11.150955
61,61,0.0035,0.03,0.1151202,10.692184999999998
62,62,0.0035,0.03,0.1171235,10.264015
63,63,0.0035,0.03,0.11912665,9.868388
64,64,0.0035,0.03,0.12112985,9.5039355
65,65,0.0035,0.03,0.123133,9.168676
66,66,0.0035,0.03,0.125136,8.867507999999999
67,67,0.0035,0.03,0.1272314,8.629435
68,68,0.0035,0.03,0.12956825,8.4821555
69,69,0.0035,0.03,0.13190935,8.3846095
70,70,0.0035,0.03,0.1343189999999999,8.3195445
0,0,0.0035,0.04,0.0045238693,1.3096115000000002
1,1,0.0035,0.04,0.011922429,1.653075
