,Unnamed: 0,Dmix,Lmix,X,pressure
0,0,0.003,0.03,0.0012034121,3298127.0
1,1,0.003,0.03,0.0040290015,3296889.5
2,2,0.003,0.03,0.0068876119999999,3295727.0
3,3,0.003,0.03,0.0097445185,3293496.5
4,4,0.003,0.03,0.01258683,3288630.5
5,5,0.003,0.03,0.014255835,3284072.0
6,6,0.003,0.03,0.015122115,3281248.0
7,7,0.003,0.03,0.015985075,3275344.5
8,8,0.003,0.03,0.016843865,3260606.0
9,9,0.003,0.03,0.017702725,3221258.0
10,10,0.003,0.03,0.018613795,3136496.0
11,11,0.003,0.03,0.0197817,3154938.5
12,12,0.003,0.03,0.02098653,3164123.0
13,13,0.003,0.03,0.0221913699999999,3173654.0
14,14,0.003,0.03,0.023396205,3183944.0
15,15,0.003,0.03,0.024570255,3195556.5
16,16,0.003,0.03,0.025714985,3215218.0
17,17,0.003,0.03,0.026890435,3246520.5
18,18,0.003,0.03,0.02811079,3280160.5
19,19,0.003,0.03,0.0298577149999999,3362246.5
20,20,0.003,0.03,0.03186281,3451916.5
21,21,0.003,0.03,0.033781615,3521731.5
22,22,0.003,0.03,0.035772815,3579933.5
23,23,0.003,0.03,0.0377779549999999,3626189.5
24,24,0.003,0.03,0.039783125,3661577.5
25,25,0.003,0.03,0.041788285,3689740.5
26,26,0.003,0.03,0.0437933799999999,3709744.0
27,27,0.003,0.03,0.0457984,3723980.0
28,28,0.003,0.03,0.04780335,3735191.5
29,29,0.003,0.03,0.049808345,3744352.5
30,30,0.003,0.03,0.0518132999999999,3751965.5
31,31,0.003,0.03,0.0538182849999999,3758371.0
32,32,0.003,0.03,0.0558232399999999,3763805.5
33,33,0.003,0.03,0.057828145,3768449.0
34,34,0.003,0.03,0.059833045,3772438.5
35,35,0.003,0.03,0.061837945,3775882.0
36,36,0.003,0.03,0.0638428799999999,3778865.0
37,37,0.003,0.03,0.065847835,3781460.5
38,38,0.003,0.03,0.067852785,3783728.5
39,39,0.003,0.03,0.069857735,3785715.5
40,40,0.003,0.03,0.071862685,3787461.5
41,41,0.003,0.03,0.0738676399999999,3789002.5
42,42,0.003,0.03,0.07587259,3790366.0
43,43,0.003,0.03,0.0778775499999999,3791577.0
44,44,0.003,0.03,0.079882525,3792659.5
45,45,0.003,0.03,0.0818874999999999,3793633.0
46,46,0.003,0.03,0.083892465,3794515.0
47,47,0.003,0.03,0.08589745,3795318.5
48,48,0.003,0.03,0.087902415,3796046.5
49,49,0.003,0.03,0.0899074,3796700.5
50,50,0.003,0.03,0.09191236,3797288.5
51,51,0.003,0.03,0.09391735,3797816.0
52,52,0.003,0.03,0.095922305,3798290.5
53,53,0.003,0.03,0.097927255,3798718.5
54,54,0.003,0.03,0.09993205,3799109.0
55,55,0.003,0.03,0.10193695,3799468.0
56,56,0.003,0.03,0.1039427,3799839.5
57,57,0.003,0.03,0.10617915,3799989.5
58,58,0.003,0.03,0.1085888,3799975.0
59,59,0.003,0.03,0.1109985,3799986.5
60,60,0.003,0.03,0.1134080499999999,3799998.0
0,0,0.003,0.04,0.00117924225,3299027.0
1,1,0.003,0.04,0.003989916,3298356.0
2,2,0.003,0.04,0.006837556,3297666.0
3,3,0.003,0.04,0.0096573575,3296466.0
4,4,0.003,0.04,0.0123818449999999,3294212.0
5,5,0.003,0.04,0.01419282,3291942.5
6,6,0.003,0.04,0.0151410799999999,3290707.5
7,7,0.003,0.04,0.016098555,3288432.0
8,8,0.003,0.04,0.017020055,3282883.5
9,9,0.003,0.04,0.0179747399999999,3267165.0
10,10,0.003,0.04,0.0191207949999999,3263259.5
11,11,0.003,0.04,0.020415075,3271165.0
12,12,0.003,0.04,0.02166459,3277773.5
13,13,0.003,0.04,0.022862365,3283693.5
14,14,0.003,0.04,0.024178715,3308630.5
15,15,0.003,0.04,0.025415355,3370143.5
16,16,0.003,0.04,0.026608345,3445778.5
17,17,0.003,0.04,0.0278385149999999,3516486.0
18,18,0.003,0.04,0.029459165,3588118.0
19,19,0.003,0.04,0.03140557,3649314.5
20,20,0.003,0.04,0.03337173,3683843.0
21,21,0.003,0.04,0.035377475,3705466.0
22,22,0.003,0.04,0.037383015,3720832.5
23,23,0.003,0.04,0.039388465,3732855.5
24,24,0.003,0.04,0.04139388,3742627.5
25,25,0.003,0.04,0.0433992599999999,3750720.0
26,26,0.003,0.04,0.04540463,3757496.5
27,27,0.003,0.04,0.047409965,3763212.5
28,28,0.003,0.04,0.0494152999999999,3768061.5
29,29,0.003,0.04,0.0514206549999999,3772198.0
30,30,0.003,0.04,0.053426,3775744.5
31,31,0.003,0.04,0.0554313349999999,3778801.5
32,32,0.003,0.04,0.057436665,3781443.5
33,33,0.003,0.04,0.0594419999999999,3783741.5
34,34,0.003,0.04,0.0614472949999999,3785744.5
35,35,0.003,0.04,0.06345257,3787495.0
36,36,0.003,0.04,0.06545785,3789031.5
37,37,0.003,0.04,0.067463135,3790385.5
38,38,0.003,0.04,0.06946842,3791582.0
39,39,0.003,0.04,0.071473705,3792643.0
40,40,0.003,0.04,0.073478985,3793591.5
41,41,0.003,0.04,0.075484275,3794438.5
42,42,0.003,0.04,0.07748958,3795200.0
43,43,0.003,0.04,0.079494935,3795881.0
44,44,0.003,0.04,0.081500265,3796492.0
45,45,0.003,0.04,0.0835055999999999,3797044.0
46,46,0.003,0.04,0.085510935,3797540.5
47,47,0.003,0.04,0.0875162999999999,3797988.0
48,48,0.003,0.04,0.089521635,3798393.0
49,49,0.003,0.04,0.091526965,3798759.5
50,50,0.003,0.04,0.09353224,3799093.0
51,51,0.003,0.04,0.0955374299999999,3799398.5
52,52,0.003,0.04,0.09754263,3799683.5
53,53,0.003,0.04,0.0995628349999999,3799977.5
54,54,0.003,0.04,0.10186615,3800022.0
55,55,0.003,0.04,0.1042758499999999,3800006.5
56,56,0.003,0.04,0.1066854999999999,3800000.0
0,0,0.003,0.05,0.0011786696,3299954.0
1,1,0.003,0.05,0.004039256,3299920.0
2,2,0.003,0.05,0.00703409,3299883.0
3,3,0.003,0.05,0.010026229,3299817.5
4,4,0.003,0.05,0.012945635,3299713.0
5,5,0.003,0.05,0.014493365,3299689.5
6,6,0.003,0.05,0.015552635,3299719.5
7,7,0.003,0.05,0.018827035,3299640.5
8,8,0.003,0.05,0.02161479,3299297.0
9,9,0.003,0.05,0.0226187799999999,3300702.5
