,Dmix,Lmix,X,velocity
0,0.005,0.03,0.0019011761000000001,0.9632539333333333
1,0.005,0.03,0.006284429,1.1779249999999999
2,0.005,0.03,0.010770813666666665,1.6856653333333333
3,0.005,0.03,0.014200756666666668,4.173987666666666
4,0.005,0.03,0.01571108333333333,44.96498766666666
5,0.005,0.03,0.017095970000000002,65.59697333333334
6,0.005,0.03,0.018484496666666666,67.99609333333333
7,0.005,0.03,0.020260623333333335,68.93470666666667
8,0.005,0.03,0.02244517,64.88561333333334
9,0.005,0.03,0.024546906666666663,51.85268333333334
10,0.005,0.03,0.026468060000000005,28.81091333333333
11,0.005,0.03,0.028161236666666662,12.1822
12,0.005,0.03,0.029997383333333332,13.306543333333332
13,0.005,0.03,0.032191833333333336,19.047686666666664
14,0.005,0.03,0.034447519999999995,21.07466
15,0.005,0.03,0.03670316666666667,21.58299333333333
16,0.005,0.03,0.03895880333333333,21.688273333333328
17,0.005,0.03,0.04121445333333333,21.670326666666668
18,0.005,0.03,0.04347010333333333,21.605553333333336
19,0.005,0.03,0.045725756666666666,21.523803333333333
20,0.005,0.03,0.04798139999999999,21.488593333333327
21,0.005,0.03,0.05048540333333333,20.435546666666667
22,0.005,0.03,0.05348077333333333,17.4788
23,0.005,0.03,0.05648939,15.22226
24,0.005,0.03,0.05949800666666667,13.387133333333331
25,0.005,0.03,0.06250661666666667,11.856936666666666
26,0.005,0.03,0.06551516333333333,10.559713666666669
27,0.005,0.03,0.06852371333333335,9.446487333333334
28,0.005,0.03,0.07153225666666665,8.482972666666665
29,0.005,0.03,0.07454080333333332,7.644054333333334
30,0.005,0.03,0.07754935333333333,6.910521999999999
31,0.005,0.03,0.08055784,6.267201333333333
32,0.005,0.03,0.08356624,5.701773333333334
33,0.005,0.03,0.08657463666666666,5.2040033333333335
34,0.005,0.03,0.08958302,4.765231666666667
35,0.005,0.03,0.09259142,4.378029333333333
36,0.005,0.03,0.09559981666666667,4.035949333333333
37,0.005,0.03,0.09860821000000002,3.73338
38,0.005,0.03,0.10161686666666665,3.4654236666666662
39,0.005,0.03,0.10462543333333334,3.2277836666666664
40,0.005,0.03,0.107634,3.0166689999999994
41,0.005,0.03,0.11064266666666667,2.8284656666666663
42,0.005,0.03,0.11365126666666667,2.6568396666666674
43,0.005,0.03,0.11662996666666667,2.5375786666666666
44,0.005,0.03,0.12010376666666665,2.649529333333333
45,0.005,0.03,0.12371819999999999,2.760069666666666
