,Unnamed: 0,Dmix,Lmix,X,pressure
0,0,0.003,0.01,0.0035185401,8499342.0
1,1,0.003,0.01,0.010176883,8499164.0
2,2,0.003,0.01,0.0140160299999999,8497721.5
3,3,0.003,0.01,0.017599415,8490202.5
4,4,0.003,0.01,0.021184035,8386168.0
5,5,0.003,0.01,0.0240241849999999,6562978.5
6,6,0.003,0.01,0.0252509299999999,5324312.0
7,7,0.003,0.01,0.02619323,4189420.0
8,8,0.003,0.01,0.02672156,2943011.0
9,9,0.003,0.01,0.027262445,2938981.5
10,10,0.003,0.01,0.02801392,3135978.5
11,11,0.003,0.01,0.029581405,4083617.0
12,12,0.003,0.01,0.0300993799999999,2978058.5
13,13,0.003,0.01,0.030617645,2901035.0
14,14,0.003,0.01,0.0311786249999999,3378669.5
15,15,0.003,0.01,0.031827545,2990655.0
16,16,0.003,0.01,0.0326400649999999,2374188.5
17,17,0.003,0.01,0.03353684,2559053.5
18,18,0.003,0.01,0.034378075,2774047.5
19,19,0.003,0.01,0.03523805,2603731.5
20,20,0.003,0.01,0.0361067999999999,2576538.0
21,21,0.003,0.01,0.0370077499999999,2651043.0
22,22,0.003,0.01,0.037872995,2698195.5
23,23,0.003,0.01,0.0387647,2741125.0
24,24,0.003,0.01,0.039665635,2750566.5
25,25,0.003,0.01,0.0405422549999999,2709765.5
26,26,0.003,0.01,0.041461475,2517829.0
27,27,0.003,0.01,0.04316106,2445645.5
28,28,0.003,0.01,0.045071795,3106245.5
29,29,0.003,0.01,0.0470221299999999,3315735.0
30,30,0.003,0.01,0.048982205,3437814.5
31,31,0.003,0.01,0.05098754,3520764.0
32,32,0.003,0.01,0.052992835,3579263.0
33,33,0.003,0.01,0.05499808,3622350.0
34,34,0.003,0.01,0.05700328,3655030.0
35,35,0.003,0.01,0.059008445,3680388.5
36,36,0.003,0.01,0.0610135649999999,3700403.5
37,37,0.003,0.01,0.06298699,3716195.5
38,38,0.003,0.01,0.06492353,3728704.0
39,39,0.003,0.01,0.0669286349999999,3739327.0
40,40,0.003,0.01,0.0689336999999999,3748094.0
41,41,0.003,0.01,0.0709387,3755385.5
42,42,0.003,0.01,0.0729437,3761495.5
43,43,0.003,0.01,0.0749487,3766645.5
44,44,0.003,0.01,0.0769537,3771014.5
45,45,0.003,0.01,0.07895867,3774741.5
46,46,0.003,0.01,0.080963625,3777936.0
47,47,0.003,0.01,0.0829538449999999,3780673.5
48,48,0.003,0.01,0.084873275,3782950.5
49,49,0.003,0.01,0.08687823,3785020.5
50,50,0.003,0.01,0.0888832049999999,3786827.5
51,51,0.003,0.01,0.09088831,3788424.5
52,52,0.003,0.01,0.09289356,3789884.0
53,53,0.003,0.01,0.0948989349999999,3791146.0
54,54,0.003,0.01,0.096904355,3792265.0
55,55,0.003,0.01,0.098827395,3793234.0
56,56,0.003,0.01,0.1008148499999999,3794125.5
57,57,0.003,0.01,0.10282015,3794920.0
58,58,0.003,0.01,0.1048254,3795620.5
59,59,0.003,0.01,0.1068305,3796242.5
60,60,0.003,0.01,0.1088357,3796797.5
61,61,0.003,0.01,0.11084075,3797297.0
62,62,0.003,0.01,0.11284595,3797744.5
63,63,0.003,0.01,0.114851,3798150.5
64,64,0.003,0.01,0.11683535,3798514.0
65,65,0.003,0.01,0.11876075,3798832.5
66,66,0.003,0.01,0.12076575,3799133.0
67,67,0.003,0.01,0.12277075,3799405.0
68,68,0.003,0.01,0.1247756499999999,3799647.0
69,69,0.003,0.01,0.12678645,3799839.0
70,70,0.003,0.01,0.1290585,3799951.5
71,71,0.003,0.01,0.1314684,3799985.5
72,72,0.003,0.01,0.1337688,3799994.0
73,73,0.003,0.01,0.13616745,3800000.0
0,0,0.003,0.02,0.0038000305999999,8499340.0
1,1,0.003,0.02,0.010716827,8499106.0
2,2,0.003,0.02,0.0147576999999999,8497076.5
3,3,0.003,0.02,0.01865663,8482791.0
4,4,0.003,0.02,0.0225093499999999,7974770.0
5,5,0.003,0.02,0.02466163,5777977.5
6,6,0.003,0.02,0.02587913,4874591.0
7,7,0.003,0.02,0.02660387,3059408.0
8,8,0.003,0.02,0.027220775,3032632.5
9,9,0.003,0.02,0.02787324,3166573.0
10,10,0.003,0.02,0.028504365,3645234.5
11,11,0.003,0.02,0.02911086,3009503.0
12,12,0.003,0.02,0.029793405,3077472.0
13,13,0.003,0.02,0.030532755,2994862.5
14,14,0.003,0.02,0.031478395,2568244.5
15,15,0.003,0.02,0.03253124,2797176.0
16,16,0.003,0.02,0.0335508699999999,2688004.5
17,17,0.003,0.02,0.034584685,2706543.5
18,18,0.003,0.02,0.035603525,2716875.0
19,19,0.003,0.02,0.0366375849999999,2722451.0
20,20,0.003,0.02,0.037677695,2739233.0
21,21,0.003,0.02,0.03869045,2758605.5
22,22,0.003,0.02,0.039743175,2781035.5
23,23,0.003,0.02,0.041125125,2925074.0
24,24,0.003,0.02,0.04311641,3186771.0
25,25,0.003,0.02,0.04512185,3344779.0
26,26,0.003,0.02,0.0471273599999999,3449535.0
27,27,0.003,0.02,0.0491329549999999,3523469.0
28,28,0.003,0.02,0.051055625,3575759.5
29,29,0.003,0.02,0.0530439499999999,3616540.5
30,30,0.003,0.02,0.0550495149999999,3648405.0
31,31,0.003,0.02,0.057055015,3673464.5
32,32,0.003,0.02,0.059060465,3693488.5
33,33,0.003,0.02,0.06106585,3709697.0
34,34,0.003,0.02,0.063071215,3722966.5
35,35,0.003,0.02,0.0650765649999999,3733937.0
36,36,0.003,0.02,0.067081835,3743086.0
37,37,0.003,0.02,0.06908709,3750772.5
38,38,0.003,0.02,0.0710221,3757053.0
39,39,0.003,0.02,0.07299729,3762484.0
40,40,0.003,0.02,0.07500249,3767214.0
41,41,0.003,0.02,0.0770077,3771286.0
42,42,0.003,0.02,0.07901291,3774807.5
43,43,0.003,0.02,0.0810180699999999,3777869.5
44,44,0.003,0.02,0.083023175,3780541.0
45,45,0.003,0.02,0.085028275,3782884.0
46,46,0.003,0.02,0.0870334,3784948.5
47,47,0.003,0.02,0.08903859,3786759.5
48,48,0.003,0.02,0.09104387,3788392.5
49,49,0.003,0.02,0.09304928,3789885.5
50,50,0.003,0.02,0.09505475,3791201.0
51,51,0.003,0.02,0.09706034,3792366.5
52,52,0.003,0.02,0.09906595,3793423.0
53,53,0.003,0.02,0.1010713999999999,3794376.5
54,54,0.003,0.02,0.10307685,3795224.5
55,55,0.003,0.02,0.1050821999999999,3795976.0
56,56,0.003,0.02,0.10708745,3796646.5
57,57,0.003,0.02,0.10909275,3797249.5
58,58,0.003,0.02,0.111098,3797793.0
59,59,0.003,0.02,0.1131031999999999,3798284.0
60,60,0.003,0.02,0.11510825,3798728.5
61,61,0.003,0.02,0.1171135,3799130.0
62,62,0.003,0.02,0.1190972,3799480.5
63,63,0.003,0.02,0.1210383999999999,3799748.0
64,64,0.003,0.02,0.12328955,3799903.5
65,65,0.003,0.02,0.12563115,3799955.5
66,66,0.003,0.02,0.128041,3799978.0
0,0,0.003,0.03,0.00413047555,8499341.0
1,1,0.003,0.03,0.0112918955,8499024.5
2,2,0.003,0.03,0.015563575,8496099.5
3,3,0.003,0.03,0.019779375,8464861.5
4,4,0.003,0.03,0.02358563,7143190.0
5,5,0.003,0.03,0.0252457249999999,5437551.5
6,6,0.003,0.03,0.02635137,3826211.0
7,7,0.003,0.03,0.027046055,3142178.5
8,8,0.003,0.03,0.02782537,3175289.0
9,9,0.003,0.03,0.02857298,3481724.0
10,10,0.003,0.03,0.0292784299999999,3121206.5
11,11,0.003,0.03,0.030070025,3310775.0
12,12,0.003,0.03,0.031007775,3095690.5
13,13,0.003,0.03,0.032196925,3182366.0
14,14,0.003,0.03,0.03334761,3164512.5
15,15,0.003,0.03,0.034552585,3175681.0
16,16,0.003,0.03,0.035741405,3189739.5
17,17,0.003,0.03,0.03690225,3203689.0
18,18,0.003,0.03,0.0381072499999999,3228789.5
19,19,0.003,0.03,0.039253785,3259564.5
20,20,0.003,0.03,0.0405366199999999,3302096.5
21,21,0.003,0.03,0.04241747,3389921.5
22,22,0.003,0.03,0.0444095949999999,3473979.5
23,23,0.003,0.03,0.04632433,3538996.0
24,24,0.003,0.03,0.0482876,3593000.0
25,25,0.003,0.03,0.05021462,3634740.0
26,26,0.003,0.03,0.0521206749999999,3667055.0
27,27,0.003,0.03,0.054044125,3691496.5
28,28,0.003,0.03,0.055953775,3709829.0
29,29,0.003,0.03,0.0579531,3724227.5
30,30,0.003,0.03,0.059956945,3735574.5
31,31,0.003,0.03,0.061960545,3744754.5
32,32,0.003,0.03,0.0639640149999999,3752341.5
33,33,0.003,0.03,0.0659674,3758700.0
34,34,0.003,0.03,0.06797073,3764084.0
