,Dmix,Lmix,X,pressure
0,0.0045,0.04,0.0019320815333333334,3299013.0
1,0.0045,0.04,0.006171519666666667,3298598.6666666665
2,0.0045,0.04,0.010443197666666666,3297252.3333333335
3,0.0045,0.04,0.013889203333333332,3290581.6666666665
4,0.0045,0.04,0.01506803,3270369.3333333335
5,0.0045,0.04,0.01608291,3288857.0
6,0.0045,0.04,0.017334746666666664,3309135.3333333335
7,0.0045,0.04,0.01855393333333333,3288846.0
8,0.0045,0.04,0.020095166666666667,3286317.0
9,0.0045,0.04,0.02208147333333333,3293498.0
10,0.0045,0.04,0.024028846666666666,3327129.3333333335
11,0.0045,0.04,0.025917246666666664,3425013.0
12,0.0045,0.04,0.02772737666666666,3545712.3333333335
13,0.0045,0.04,0.029505060000000003,3633588.6666666665
14,0.0045,0.04,0.03134837,3677669.3333333335
15,0.0045,0.04,0.033281286666666667,3688996.6666666665
16,0.0045,0.04,0.03530635333333334,3687639.0
17,0.0045,0.04,0.03733344,3683928.6666666665
18,0.0045,0.04,0.03936051333333334,3680260.0
19,0.0045,0.04,0.041387533333333344,3676946.6666666665
20,0.0045,0.04,0.04341461333333333,3673966.0
21,0.0045,0.04,0.04544169,3671241.6666666665
22,0.0045,0.04,0.04746874666666666,3668718.0
23,0.0045,0.04,0.049495766666666656,3666360.6666666665
24,0.0045,0.04,0.05152279333333333,3664133.3333333335
25,0.0045,0.04,0.053549823333333336,3661997.6666666665
26,0.0045,0.04,0.05557685,3659933.3333333335
27,0.0045,0.04,0.05760387666666665,3657745.6666666665
28,0.0045,0.04,0.05980854666666668,3662973.6666666665
29,0.0045,0.04,0.06273736333333334,3694747.3333333335
30,0.0045,0.04,0.06569255333333333,3719178.6666666665
31,0.0045,0.04,0.06864946666666666,3736788.3333333335
32,0.0045,0.04,0.07165562,3750120.6666666665
33,0.0045,0.04,0.07466175,3760190.6666666665
34,0.0045,0.04,0.07760765,3767770.3333333335
35,0.0045,0.04,0.08057391,3773663.0
36,0.0045,0.04,0.08358012666666667,3778389.3333333335
37,0.0045,0.04,0.08658635666666667,3782167.6666666665
38,0.0045,0.04,0.08959258333333334,3785220.3333333335
39,0.0045,0.04,0.0925988,3787714.0
40,0.0045,0.04,0.09560502333333334,3789772.0
41,0.0045,0.04,0.09861132,3791487.6666666665
42,0.0045,0.04,0.10154423333333332,3792896.0
43,0.0045,0.04,0.104524,3794107.0
44,0.0045,0.04,0.10753046666666667,3795153.6666666665
45,0.0045,0.04,0.11053709999999999,3796053.6666666665
46,0.0045,0.04,0.11353193333333333,3796831.0
47,0.0045,0.04,0.11645033333333332,3797490.0
48,0.0045,0.04,0.11945726666666666,3798083.6666666665
49,0.0045,0.04,0.12246426666666665,3798604.0
50,0.0045,0.04,0.12547139999999998,3799063.6666666665
51,0.0045,0.04,0.1284786,3799469.3333333335
52,0.0045,0.04,0.13162746666666666,3799786.3333333335
53,0.0045,0.04,0.13512436666666663,3799905.6666666665
54,0.0045,0.04,0.13870673333333333,3799970.6666666665
