,Dmix,Lmix,X,pressure
0,0.004,0.03,0.006146447366666666,8499325.0
1,0.004,0.03,0.014510846666666667,8496985.0
2,0.004,0.03,0.020830189999999995,8323088.666666667
3,0.004,0.03,0.024910293333333333,5707312.333333333
4,0.004,0.03,0.026524116666666667,3600107.6666666665
5,0.004,0.03,0.027624186666666672,3171112.6666666665
6,0.004,0.03,0.028750083333333332,3369584.0
7,0.004,0.03,0.029872693333333332,3265297.6666666665
8,0.004,0.03,0.03130898,3173835.0
9,0.004,0.03,0.033102599999999996,3198829.6666666665
10,0.004,0.03,0.03484680666666667,3220967.0
11,0.004,0.03,0.03661681333333334,3248185.3333333335
12,0.004,0.03,0.03836881333333333,3302792.6666666665
13,0.004,0.03,0.04009871666666667,3373800.6666666665
14,0.004,0.03,0.04179484333333334,3433837.3333333335
15,0.004,0.03,0.04349719333333334,3468670.3333333335
16,0.004,0.03,0.04523035999999999,3481532.0
17,0.004,0.03,0.046997000000000004,3482528.3333333335
18,0.004,0.03,0.04880071333333333,3478604.0
19,0.004,0.03,0.050604363333333326,3473096.0
20,0.004,0.03,0.05240802,3467254.6666666665
21,0.004,0.03,0.05421167,3461455.6666666665
22,0.004,0.03,0.056015326666666664,3455785.6666666665
23,0.004,0.03,0.05781896000000001,3450247.0
24,0.004,0.03,0.05958747999999999,3445870.6666666665
25,0.004,0.03,0.061840026666666666,3493882.3333333335
26,0.004,0.03,0.06482842666666667,3579237.6666666665
27,0.004,0.03,0.06781412666666665,3636365.3333333335
28,0.004,0.03,0.07073725333333333,3674644.6666666665
29,0.004,0.03,0.07374161666666666,3702778.0
30,0.004,0.03,0.07670636666666668,3723216.6666666665
31,0.004,0.03,0.0796501,3738299.3333333335
32,0.004,0.03,0.08265439999999999,3750143.3333333335
33,0.004,0.03,0.08565872666666667,3759402.6666666665
34,0.004,0.03,0.08858235666666668,3766552.6666666665
35,0.004,0.03,0.09156741333333332,3772393.0
36,0.004,0.03,0.09457197000000002,3777189.0
37,0.004,0.03,0.09757653,3781126.6666666665
38,0.004,0.03,0.10058123999999999,3784384.0
39,0.004,0.03,0.10358603333333333,3787098.6666666665
40,0.004,0.03,0.1065909,3789390.6666666665
41,0.004,0.03,0.10959599999999999,3791330.6666666665
42,0.004,0.03,0.11260120000000001,3792977.0
43,0.004,0.03,0.11560633333333332,3794368.6666666665
44,0.004,0.03,0.11861133333333333,3795536.6666666665
45,0.004,0.03,0.1215401,3796499.6666666665
46,0.004,0.03,0.12452116666666666,3797338.6666666665
47,0.004,0.03,0.12752616666666666,3798067.0
48,0.004,0.03,0.130531,3798698.0
49,0.004,0.03,0.13353600000000002,3799244.3333333335
50,0.004,0.03,0.1365937333333333,3799674.6666666665
51,0.004,0.03,0.140105,3799878.3333333335
52,0.004,0.03,0.14366730000000003,3799952.6666666665
