,Dmix,Lmix,X,pressure
0,0.0045,0.02,0.006597549766666666,8499196.0
1,0.0045,0.02,0.015174136666666668,8494946.666666666
2,0.0045,0.02,0.02163128333333333,7940079.0
3,0.0045,0.02,0.024997413333333336,5333007.0
4,0.0045,0.02,0.02660187666666667,2824115.6666666665
5,0.0045,0.02,0.027958833333333332,4129956.3333333335
6,0.0045,0.02,0.029315623333333332,3126548.3333333335
7,0.0045,0.02,0.03104,3224985.6666666665
8,0.0045,0.02,0.033067076666666674,3289339.0
9,0.0045,0.02,0.035094153333333336,3333188.0
10,0.0045,0.02,0.03712124000000001,3439559.3333333335
11,0.0045,0.02,0.03913973666666667,3557719.3333333335
12,0.0045,0.02,0.04110782333333332,3619049.6666666665
13,0.0045,0.02,0.043134910000000005,3638923.3333333335
14,0.0045,0.02,0.04516198333333333,3641533.6666666665
15,0.0045,0.02,0.04718906333333333,3639611.0
16,0.0045,0.02,0.049221256666666664,3639176.3333333335
17,0.0045,0.02,0.051831983333333324,3661134.3333333335
18,0.0045,0.02,0.05483622333333334,3694032.6666666665
19,0.0045,0.02,0.05784045666666667,3718357.0
20,0.0045,0.02,0.06084467,3736178.0
21,0.0045,0.02,0.06384891666666666,3749506.0
22,0.0045,0.02,0.06685321333333333,3759647.6666666665
23,0.0045,0.02,0.06985751333333333,3767485.0
24,0.0045,0.02,0.07286181,3773621.0
25,0.0045,0.02,0.07586610666666667,3778481.3333333335
26,0.0045,0.02,0.07887040333333332,3782375.3333333335
27,0.0045,0.02,0.08187470000000001,3785525.6666666665
28,0.0045,0.02,0.08487899999999998,3788097.3333333335
29,0.0045,0.02,0.08788329000000002,3790213.6666666665
30,0.0045,0.02,0.09088751999999997,3791966.0
31,0.0045,0.02,0.09389172999999998,3793429.0
32,0.0045,0.02,0.09689594333333335,3794657.6666666665
33,0.0045,0.02,0.09990015666666666,3795696.3333333335
34,0.0045,0.02,0.10290433333333333,3796577.0
35,0.0045,0.02,0.1059086,3797330.0
36,0.0045,0.02,0.10891279999999999,3797976.0
37,0.0045,0.02,0.111917,3798531.0
38,0.0045,0.02,0.11492119999999999,3799010.3333333335
39,0.0045,0.02,0.1179254,3799414.3333333335
40,0.0045,0.02,0.12096013333333329,3799717.0
41,0.0045,0.02,0.12443220000000002,3799894.3333333335
42,0.0045,0.02,0.1280469,3799963.6666666665
