,Dmix,Lmix,X,velocity
0,0.003,0.05,0.002175210333333333,5.307662666666668
1,0.003,0.05,0.007057409333333334,7.530134333333334
2,0.003,0.05,0.01191701566666667,11.668471333333333
3,0.003,0.05,0.014345916666666668,14.684210000000002
4,0.003,0.05,0.015299246666666665,15.03956
5,0.003,0.05,0.016254086666666667,17.468276666666668
6,0.003,0.05,0.017188893333333333,25.713306666666668
7,0.003,0.05,0.018148836666666664,49.33556
8,0.003,0.05,0.019392126666666665,67.39340666666666
9,0.003,0.05,0.020742350000000003,63.65569666666668
10,0.003,0.05,0.02209251666666667,59.64156
11,0.003,0.05,0.02339782,60.98692666666667
12,0.003,0.05,0.024724036666666664,68.99221333333334
13,0.003,0.05,0.026053316666666666,75.78649333333333
14,0.003,0.05,0.027403463333333336,80.06397999999999
15,0.003,0.05,0.028753636666666672,82.62187999999998
16,0.003,0.05,0.03010377333333333,84.13905666666666
17,0.003,0.05,0.031453926666666666,84.82867333333333
18,0.003,0.05,0.032804066666666666,84.91299666666666
19,0.003,0.05,0.034154236666666664,84.63008666666668
20,0.003,0.05,0.03550438333333333,84.17435333333333
21,0.003,0.05,0.03685454666666667,83.65034999999999
22,0.003,0.05,0.03820470333333334,83.11827
23,0.003,0.05,0.03955485666666666,82.62475333333333
24,0.003,0.05,0.04090501999999999,82.20763666666666
25,0.003,0.05,0.04225516333333333,81.86905333333333
26,0.003,0.05,0.04360533666666667,81.61370000000002
27,0.003,0.05,0.044955480000000006,81.44247666666666
28,0.003,0.05,0.04630563333333334,81.34715000000001
29,0.003,0.05,0.04765576,81.32261666666665
30,0.003,0.05,0.0490059,81.37880333333332
31,0.003,0.05,0.05035604,81.50866333333335
32,0.003,0.05,0.05170616333333334,81.71631333333335
33,0.003,0.05,0.05305630333333334,82.00186333333333
34,0.003,0.05,0.05440643999999999,82.36245666666667
35,0.003,0.05,0.05575656666666666,82.79684666666668
36,0.003,0.05,0.05710671333333332,83.27841333333332
37,0.003,0.05,0.058456846666666666,83.76976666666668
38,0.003,0.05,0.059806969999999994,84.32911333333332
39,0.003,0.05,0.061157119999999995,85.00592999999998
40,0.003,0.05,0.06250725,85.79616666666669
41,0.003,0.05,0.0638573,86.64073333333334
42,0.003,0.05,0.06520732666666666,87.50147666666668
43,0.003,0.05,0.0665574,88.43567
44,0.003,0.05,0.06791777,89.20716333333334
45,0.003,0.05,0.07017044666666666,60.72813
46,0.003,0.05,0.07317735333333335,37.20389333333334
47,0.003,0.05,0.07618747,28.266406666666672
48,0.003,0.05,0.07919781,23.490830000000003
49,0.003,0.05,0.08220820999999999,20.367056666666667
50,0.003,0.05,0.08521877000000001,18.123523333333335
51,0.003,0.05,0.08822935999999999,16.440260000000002
52,0.003,0.05,0.09123994999999999,15.16466
53,0.003,0.05,0.09425068666666667,14.208153333333334
54,0.003,0.05,0.09726150666666666,13.555273333333334
55,0.003,0.05,0.10017231333333335,13.264576666666667
56,0.003,0.05,0.10318313333333333,13.182523333333336
57,0.003,0.05,0.10619403333333333,12.975296666666663
58,0.003,0.05,0.10920480000000002,12.527016666666663
59,0.003,0.05,0.1122154,11.906510000000003
60,0.003,0.05,0.115226,11.21261
61,0.003,0.05,0.11823659999999998,10.511586666666666
62,0.003,0.05,0.12124716666666667,9.833172333333332
63,0.003,0.05,0.12425763333333334,9.189347333333334
64,0.003,0.05,0.127268,8.587610000000002
65,0.003,0.05,0.13027836666666667,8.031862
66,0.003,0.05,0.1332888,7.520900999999999
67,0.003,0.05,0.13629923333333333,7.049746666666667
68,0.003,0.05,0.13930966666666666,6.612401000000001
69,0.003,0.05,0.14232019999999998,6.204238333333334
70,0.003,0.05,0.14533076666666664,5.822392333333335
71,0.003,0.05,0.14834099999999997,5.463869666666667
72,0.003,0.05,0.15135116666666668,5.117356000000001
73,0.003,0.05,0.15444170000000004,4.7857276666666655
74,0.003,0.05,0.15798560000000003,4.8371889999999995
75,0.003,0.05,0.16160003333333334,4.8547606666666665
