,Unnamed: 0,Dmix,Lmix,X,velocity
0,0,0.003,0.03,0.0012034121,6.270912
1,1,0.003,0.03,0.0040290015,8.086292000000002
2,2,0.003,0.03,0.0068876119999999,9.461898500000002
3,3,0.003,0.03,0.0097445185,11.656845
4,4,0.003,0.03,0.01258683,15.261805
5,5,0.003,0.03,0.014255835,18.23318
6,6,0.003,0.03,0.015122115,20.08729
7,7,0.003,0.03,0.015985075,23.09069
8,8,0.003,0.03,0.016843865,28.609095
9,9,0.003,0.03,0.017702725,40.553015
10,10,0.003,0.03,0.018613795,56.9949
11,11,0.003,0.03,0.0197817,50.33978499999999
12,12,0.003,0.03,0.02098653,45.77593
13,13,0.003,0.03,0.0221913699999999,41.649965
14,14,0.003,0.03,0.023396205,38.071205
15,15,0.003,0.03,0.024570255,35.24431499999999
16,16,0.003,0.03,0.025714985,35.94557
17,17,0.003,0.03,0.026890435,39.27095
18,18,0.003,0.03,0.02811079,43.028405
19,19,0.003,0.03,0.0298577149999999,39.460425
20,20,0.003,0.03,0.03186281,35.283035000000005
21,21,0.003,0.03,0.033781615,32.43766
22,22,0.003,0.03,0.035772815,30.05996
23,23,0.003,0.03,0.0377779549999999,28.493935
24,24,0.003,0.03,0.039783125,27.61401
25,25,0.003,0.03,0.041788285,27.121655000000004
26,26,0.003,0.03,0.0437933799999999,26.297169999999998
27,27,0.003,0.03,0.0457984,24.94432
28,28,0.003,0.03,0.04780335,23.38795
29,29,0.003,0.03,0.049808345,21.8272
30,30,0.003,0.03,0.0518132999999999,20.33567
31,31,0.003,0.03,0.0538182849999999,18.940745
32,32,0.003,0.03,0.0558232399999999,17.650760000000002
33,33,0.003,0.03,0.057828145,16.464274999999997
34,34,0.003,0.03,0.059833045,15.37506
35,35,0.003,0.03,0.061837945,14.375154999999998
36,36,0.003,0.03,0.0638428799999999,13.456685000000002
37,37,0.003,0.03,0.065847835,12.612705
38,38,0.003,0.03,0.067852785,11.83731
39,39,0.003,0.03,0.069857735,11.125235
40,40,0.003,0.03,0.071862685,10.47191
