,Unnamed: 0,Dmix,Lmix,X,velocity
1,1,0.0035,0.04,0.003826623,5.624511
2,2,0.0035,0.04,0.0066711755,6.694433999999999
3,3,0.0035,0.04,0.0095129505,8.256404
4,4,0.0035,0.04,0.01234892,10.769250499999998
5,5,0.0035,0.04,0.01418403,12.84128
6,6,0.0035,0.04,0.015097725,13.208220000000004
7,7,0.0035,0.04,0.015985375,14.326535000000002
8,8,0.0035,0.04,0.0168479249999999,17.432175
9,9,0.0035,0.04,0.017704395,21.617415
10,10,0.0035,0.04,0.0186818699999999,30.20747
11,11,0.0035,0.04,0.019991215,42.971285
12,12,0.0035,0.04,0.021279975,50.86964
13,13,0.0035,0.04,0.022631375,59.0655
14,14,0.0035,0.04,0.023913905,61.318984999999984
15,15,0.0035,0.04,0.025167915,52.72097
16,16,0.0035,0.04,0.02636832,41.89052
17,17,0.0035,0.04,0.027562565,35.87244
18,18,0.0035,0.04,0.028770945,35.12425499999999
